,tweet_id,sentiment,text
33,6.385768493548129e+17,neutral,"mom: ""I say 23 because your birthday is on the 23rd"" me: no you say it because mj  mom: michael jackson? me: did he play ball too? mom: oh."
34,6.385940084371049e+17,positive,"Jay Z 'pays tribute to Michael Jackson as he joins Instagram' with touching photo, it may be his last"
35,6.3866736335367e+17,neutral,Michael Jackson may have composed the music in Sonic 3. Someone please confirm this for me before I die this is so important
36,6.38759499260674e+17,neutral,My Book about Michael Jackson is out Sept 10th #michaeljackson #83minutes #michaeljacksonbook
37,6.38818244434924e+17,positive,"[someone] [someone] [someone] [someone] [someone] you are a better dancer than Michael Jackson.  C""mon, spill the beans"
38,6.388504606533631e+17,negative,I was sat with my auntie who has seen Michael Jackson live &amp; I had to watch a shitty Bruno Mars tribute try to sing Billie Jean
39,6.3887918669892e+17,positive,"[someone] 1st record, &amp; best memory of buying an album with my own $, was Michael Jackson's Thriller. In that moment, I was a rockstar."
40,6.38995368026468e+17,positive,[someone] you cannot beat a bit off Michael Jackson on a Wednesday morning #time tunnel
41,6.390279307907969e+17,neutral,[someone] MARK LANGTHORNE [someone]  My Book about Michael Jackson is out Sept 10th. The truth 4 MJ #michaeljackson #83minutes
42,6.39068719524635e+17,positive,"#TodayInMusicHistory Michael Jackson earned his 12th and last solo #1 during his lifetime with the song ""You Are..."
43,6.39089888684581e+17,positive,Last Saturday would have been his 58th birthday. Mussic from Michael Jackson coming up in just a few minutes.....
44,6.39090903169143e+17,positive,"Let us dream of tomorrow where we can truly love from thsoul,&amp; know love as the ultimate truth at the heart of all creation Michael Jackson"
45,6.39105721896866e+17,positive,Will YayaDub dance this Saturday?  Think she can do the Michael Jackson dance. #aldubjourneytoforever
46,6.39131453649986e+17,neutral,It is too hot. I was waking around campus w my big black umbrella just 2 shade myself from the sun. I think I am Michael Jackson or something
47,6.39216221825671e+17,positive,I JUST cannot STOP LOVING YOU by MICHAEL JACKSON AND SIEDAH GARRETT was no.3 in the UK charts on 2 September 1987
48,6.39297029189988e+17,positive,s/o to 7th grade year when being michael jackson still lost to a bumblebee during the halloween costume contest
49,6.3937276619878e+17,positive,"Jay Z apparently joined Instagram on Saturday and posted a photo montage of himself with Michael Jackson, who would have been 57 years old."
50,6.3939543047279e+17,positive,"Remembering Michael Jackson Thursday, September 3rd Starting at 22:00  Party like a king in memory of the King of..."
51,6.394044222048129e+17,positive,Mojo just did a mini-mix of classic Michael Jackson that just made my Thursday better.
52,6.39404791827964e+17,neutral,"""83 Minutes"", major new book on the amazing life &amp; tragic death of Michael Jackson released on Sept 10. [someone] [someone] [someone]"
53,6.39432600885588e+17,neutral,#np The Way You Make Me Feel - 2012 Remaster by Michael Jackson from the album Bad 25th Anniversary.
54,6.39500177116693e+17,negative,in 8th grade i harassed a 7th grader telling him he looked like michael jackson every day and he just walked past me. he still looks like MJ
55,6.395205465526849e+17,neutral,"On this day (September 03, 2009), Michael Jackson was buried at his final resting place - The..."
56,6.39534483352474e+17,positive,#Unbreakable will mark the 1st time Janet Jackson has opened up about her brother Michael Jackson
57,6.39644271847547e+17,positive,"Fandom Infiltration - As you may or may not know, I accompanied my mawm to the Michael Jackson One Cirque..."
58,6.39671487310361e+17,positive,[someone] [someone] [someone] and may i remind you that 4/5D look up to Michael Jackson lol
59,6.39785510177632e+17,positive,"Michael Jackson, a place with no name. Rare USA sold out: $129.99End Date: Thursday Sep-10-201..."
60,6.39904246582878e+17,positive,i move tomorrow and i still have not packed 1 thing but i do not care because michael jackson released an album when he was dead
61,6.39956939066208e+17,neutral,"Michael Jackson may have had Thriller, but the Fat Boys had Freddy Krueger."
62,6.40033330285576e+17,negative,[someone] Take a look at [someone]'s Tweet:
63,6.40047532370997e+17,positive,Your #Saturday #Satisfaction with Michael Jackson - You are not alone (radio edit)
64,6.40146715182436e+17,positive,"Its #FreddieMercury's 69th Birthday! Many of you may have seen this, here's a rare pic of him with Michael Jackson!"
65,6.40176482954953e+17,positive,so everyone was so happy bc michael jackson came and he sat down and started singing so we all gathered around and listened
66,6.40177161035514e+17,positive,Put my Michael Jackson playlist on and cleaned the hell out of my house. going to be a great Saturday.
67,6.401796176601791e+17,positive,"Portland, make sure and catch [someone] this Wednesday at 8 at Alberta Rose Theater. I am hoping for at least 4 Michael Jackson covers."
68,6.402151201911649e+17,positive,I am trying to decide what I want my son to be 4 Halloween 1.Donald Trump  2.Barack Obama or 3rd Michael Jackson he could pull off all three
69,6.402940275947231e+17,positive,The Weeknd may be a God. Or the new age Michael Jackson
70,6.40313576633168e+17,neutral,Here is how Michael Jackson may have done it.
71,6.40360829062222e+17,positive,"On Tuesday, 10/27, starting at 4:00pm PST, watch the Michael Jackson's This Is It movie live red carpet premiere on"
72,6.40390484704137e+17,positive,[someone] TY4 follow. Happy Sunday! ET the Extraterrestrial (Storybook) as told by Michael Jackson (Movie Edit)
73,6.40536320402662e+17,neutral,The sound of Sunday with Michael Jackson - Blood On The Dancefloor
74,6.40545706525205e+17,neutral,OFF THE WALL by MICHAEL JACKSON was no.12 in the UK album charts on 6 September 1980
75,6.4054888941054e+17,positive,"will be resuming his ""Artist of the Week"" selections on Tuesday. His featured artist at that time will be Michael Jackson."
76,6.40553062290059e+17,positive,Sunday brunch with a Bloody Mary is the best! Michael Jackson is on the radio too! #drinklocal #dolocal #music
77,6.40704989363462e+17,positive,I get my 1st slumber party with Helen Byers Moore since our back in the day moments with our Michael Jackson...
78,6.40745408810119e+17,positive,"On 6 September 2001, Michael Jackson made a surprise appearance at the mtv vma where she danced with * Nsync."
79,6.407486069583831e+17,positive,they are showing the Motown 25th on PBS. Michael Jackson at the height of his fame. Mind blowing moves. #MoonwalkDebut
80,6.407553990424489e+17,neutral,3rd: The Weeknd sounds just like Michael Jackson
81,6.4076784612191e+17,neutral,"#LQLDailyQuestion Which actress died aged 62 on the same day as Michael Jackson, June 25th 2009?"
82,6.40774662033535e+17,neutral,[someone] [someone] michael jackson or harry styles? the world may never know
83,6.40876146003829e+17,neutral,Van Halen and LL Cool J talk about Michael Jackson (LMJ May 3rd 2013)
84,6.408932631345889e+17,negative,"I never see any 21st Generations trying to copy the ""Other King"" Elvis Presley - Every goddamn artist in these days copies Michael Jackson"
85,6.40961765208138e+17,positive,[someone] omg your in London on September 12th I am going to London for the Michael Jackson kingvention that day!!!!
86,6.40980516871774e+17,positive,"Rock Calendar 9-7-01: Performing on stage for first time in 11 years, Michael Jackson is reunited with Jackson 5 at The 30th Anniv. Celeb."
87,6.41016681234629e+17,positive,when i was in 4th grade my sister convinced me that michael jackson was the guy in the barney suit all those years
88,6.4102880679551e+17,positive,[someone] thank god i was so nervous i did not how Michael Jackson hardcore fans may feel about [someone] taking on such a big project
89,6.411040141725249e+17,neutral,"I spent all weekend in the sun, and I am still paler than the ghost of Michael Jackson. #whitepeopleproblems"
90,6.41178206863786e+17,neutral,"83 Minutes - at last, the Michael Jackson book is out tomorrow. It is the story of what happened the night he died."
91,6.41188392407929e+17,neutral,"Yg puts Ikon as 2nd bigbang, and BI as GD = the next michael jackson is justin bieber. [someone] are you patrick star?"
92,6.41221720326689e+17,positive,[someone] my favourite Michael Jackson is the one with the tingalingalingalingashingshongbhungbhaaanng tap tap moonwalk on the sun
93,6.412526268022871e+17,neutral,"Not sure what it was like seeing michael jackson outdoors, but its gotta be similar to future's set on sunday"
94,6.41325272181179e+17,neutral,Eve has 2 different styles; Jared Leto or Michael Jackson... What will it be tomorrow ? Stay tuned to find out
95,6.41338433663689e+17,neutral,For ICC i cud jst sing along the 1st time i heard it But Dumb Dumb  I jst remember alotta highnotes Dumb x6 and sumthing michael jackson
96,6.41343551620538e+17,negative,"R8 has FINALLY dropped, Kanye is in his second term of presidency, Michael Jackson moonwalked on the sun, fuckboys gained some respect for w"
97,6.41359104229806e+17,negative,"Michael Jackson, if he only believed his own words, he may not of transformed himself into the ghoul"
98,6.41414078519464e+17,positive,Michael from Good Times is the 2nd greatest Michael. Michael Jackson is number one.
99,6.41463488037032e+17,positive,Monarchy expert D. Michael Jackson will chat about Queen Elizabeth's long reign on [someone] tomorrow at 12:30pm.
100,6.206572481388631e+17,positive,If Barack or Michelle Obama walk the runway during Style tonight or tomorrow life will be complete. That is all.
101,6.20726887162192e+17,positive,"Michelle Obama seems to have really enjoyed her theater going this weekend. She saw Kinky Boots on Saturday, and The King and I on Sunday."
102,6.2073877217962e+17,positive,"Michelle Obama set the bar exceptionally high 4 [someone] What kind of 1st lady would [someone] be WI would not know, we have never met her"
103,6.21027317045985e+17,positive,My mom heard someone say Michelle Obama on TV and she started singing 5th Harmony... Help
104,6.210556035242849e+17,negative,do not you all see what they doing they distracting us with today's kids will ever know because on July 14 Barack and Michelle obama got together
105,6.21445240298168e+17,neutral,"See Tika Sumpter as Michelle Obama in 'Southside with You' photo: Annie MartinLOS ANGELES, July 15 (UP..."
106,6.215537273344289e+17,negative,Retweet if you think Michelle Obama is an awful 1st Lady...
107,6.218168936498751e+17,neutral,A: I would gladly have somebody else pay you next Tuesday for a vegan burger today Q: What would Michelle Obama say if she were Wimpy [someone]
108,6.22066414308954e+17,neutral,SMH Mayor in Washington St. Makes Racist Remarks about PBO &amp; 1st Lady Michelle Obama; Refuses to Resign
109,6.220709042652649e+17,positive,Michelle Obama: US 1st Lady teams up with Wale to promote higher education
110,6.22211557213258e+17,neutral,Harvard educated First Lady Michelle Obama reminded attendees of a naturalization ceremony Wednesday that the...
111,6.22396313456542e+17,negative,The best way to find Malaysia Airlines Flight MH370 may be with Michelle Obama's arms.
112,6.22500637259858e+17,neutral,Who would make a better 1st lady of the US? RETWEET for Melania Trump ignore for michelle obama [someone]
113,6.228655827029889e+17,neutral,dear everyone   it was funny the 1st time you called me Michelle Obama  9179027th time  not so much
114,6.23333661035754e+17,positive,I frick frackin love shows with Madison so much tomorrow is going to be so fun wowowowowoowowowwowowowoow I am not ready Michelle Obama
115,6.23457980931904e+17,negative,Many may not know that Michelle Obama graduated from Harvard. What did she learn there? She had to surrender her law license for LYING.
116,6.235895190199009e+17,neutral,First lady Michelle Obama gave a passionate keynote address at the first White House Tribal Youth Gathering in Washington on Thursday.
117,6.23617946603156e+17,neutral,"Wale is going to perform at the White House on Thursday as part of Michelle Obama's ""Reach Higher"" education initiative"
118,6.23661305367376e+17,neutral,"Who would you rather have as a 5th Member: Michelle Obama, an Ewok or The Sneezing Panda. #iHeart5SOS"
119,6.23737675103646e+17,neutral,"E! News Terrence Jenkins w/moderate keynote with First Lady Michelle Obama on July 23rd, 8am. For the 2015 Beating The Odds Summit."
120,6.238334733551e+17,neutral,I will never look at Michelle Obama the same way. My sides will be sore tomorrow... Worth breaking the Internet for! [someone]
121,6.23959800716636e+17,positive,2 Thomas Edison HS graduates will join 1st Lady Michelle Obama's Beating the Odds Summit bringing together 2015 college bound graduates
122,6.24012076281909e+17,neutral,The only time Michelle Obama would lower the flags on her property is if they were blocking the sun while she was sunbathing. #Chattanooga
123,6.24022734792716e+17,positive,"[someone] Michelle Obama may be the first lady, but these shoes will make you a lady in the streets (and a freak in the bed)."
124,6.24029200371073e+17,positive,Going to First Lady Michelle Obama's Beating the Odds Summit tomorrow! #excited by cameyyboo #WhiteHouse #USA
125,6.241226946911969e+17,neutral,Just remember Michelle Obama told Barack Obama she may not vote for him for senate just because she did not want him in politics.
126,6.241697948838591e+17,neutral,2 MN college bound teens will be at the White House today with 1st Lady Michelle Obama. How they scored this life changing invite at 6 [someone]
127,6.24246879493206e+17,positive,#US 1st Lady Michelle Obama speaking at the 2015 Beating the Odds Summit to over 130 college-bound students at the pentagon office. &gt;&gt;
128,6.24602875654582e+17,neutral,Crazy Monday: Michelle Obama juggles her roles with poise and grace
129,6.24746080446599e+17,neutral,Yesterday was National Hot Dog Day . . . Or as Michelle Obama called it:  Thursday.
130,6.247475591023209e+17,positive,"Also the first to graduate college, I agree. Michelle Obama: Making school cool is key to success."
131,6.25001787460821e+17,positive,[someone] I admire Michelle Obama more. cannot imagine how she survived being in a remote African village for 1st time! She deserved WH!
132,6.25046763297198e+17,positive,Is Michelle Obama and the sytycd crew dancing at the White House today cuz I may have to join
133,6.2519197475319e+17,positive,"""The 1st Lady"" Michelle Obama was in the house! What an inspirational moment! #ZenoFamily"
134,6.25325655161352e+17,positive,"First Lady Michelle Obama kicked off the Special Olympics World Games in Los Angeles on Saturday, welcom..."
135,6.25394044512956e+17,positive,"In May I sent a Children at Nature Play sign to First Lady Michelle Obama. Today, I received a thank you note..."
136,6.25450575140901e+17,neutral,"Michelle Obama complains about not being paid, Watch Laura Bush set her straight -"
137,6.25666682263052e+17,positive,"Michelle Obama to 1st gen college students on education: ""This should be the cool thing to do in life."""
138,6.25765855142523e+17,neutral,Have you seen the first lady? Michelle Obama may still be in the Coachella Valley [someone]
139,6.25795194819072e+17,negative,[someone] Exactly! Now that the US is a Constitution-less dictatorship Michelle Obama may never leave the White House.
140,6.259928700261791e+17,positive,"Michelle Obama has a dance off with Ellen DeGeneres to celebrate the 5th anniversary of the First Lady's ""let us..."
141,6.26037203047576e+17,neutral,Be careful what you wish for Michelle Obama will announce soon.  That 3rd term talk is a test
142,6.26270343397831e+17,positive,"Michelle Obama played hopscotch, danced and sang with 33 disadvantaged children from the Indian charity Make a Difference on Saturday"
143,6.265282757418391e+17,positive,my woman crush for wednesday is michelle obama bc she slays my life
144,6.26942343363609e+17,neutral,"If you think you have seen everything? You heard it here 1st. Meet 2016 Democratic Presidential Nominee, Michelle Obama"
145,6.26959574986175e+17,neutral,I am more concerned about Barack getting his 3rd term wish through Michelle Obama than I am uncle Joe. Just saying.
146,6.27603448981258e+17,positive,[someone] [someone] [someone] [someone] No wonder you think Michelle Obama may be attractive?!?
147,6.276130437031809e+17,positive,"""Caller:President Obama said-'If there was no restriction on me having a 3rd term I would win it.' Was that a precursor for Michelle Obama?"""
148,6.28004511420928e+17,neutral,S/O to the people going back to school tomorrow and have to eat Michelle Obama's nutritious school lunches. #mmm
149,6.283248756278111e+17,positive,Michelle Obama is the sexiest 1st lady in history &amp; will be for the next 50 years at least. yes even hotter than Trumps current spouse imo
150,6.28392836715676e+17,neutral,Today: a 4th grader was saying how she wrote to Michelle Obama &amp; my 5 year old responded that he wrote to the bears of Yosemite. #andhedid
151,6.285494511881631e+17,neutral,Talk about running the world.&amp;#160; Michelle Obama sat down with rapper Wale on Friday to answer questions and promote her Reach Higher
152,6.28572003939648e+17,negative,"[someone] 50 Most Beautiful.  Michelle Obama #9? Seriously? She could make several top 50 lists but c'mon, really? Her mother even disagrees."
153,6.289473447933089e+17,negative,Study: Michelle Obama's anti-obesity campaign may actually make people gain weight
154,6.29128080619999e+17,positive,so I just found out today that I might get to see Michelle Obama on Friday
155,6.29135660478108e+17,positive,i am going to try to meet Michelle Obama on friday
156,6.29506604103172e+17,positive,"[someone] Yes! What I mean is that especially after Michelle Obama, the 1st Lady (or, one day, man!) plays a huge role in social issues!"
157,6.2982675585185e+17,neutral,do not play! She is the 1st Lady Michelle Obama!
158,6.30095382018662e+17,neutral,"Boy, did Michelle Obama look miserable dehelicoptering in Martha's Vineyard. what is the 1st missus got to gripe about? Not feelin' the love?"
159,6.303906587218209e+17,positive,Happy 50th Birthday Michelle Obama! we are winding down our Friday with our favorite FLOTUS quotes! #
160,6.3053180524698e+17,negative,"*finds out we need a shot for 6th &amp; 12th grade* Kelsey: ""It was Michelle Obama was not it. She took away our food &amp; now she is stabbing us."""
161,6.30807040634581e+17,neutral,"[someone] Walrus, die word bereden door Michelle Obama in de opkomende zon met tekst ""I wish i was that walrus, cuz the sun is pretty"""
162,6.308202698509311e+17,neutral,[someone] you still got the Michelle Obama shirt ? 
163,6.3124076161955e+17,negative,"Kim Kardashian may have no talent, but she is a business woman. Michelle Obama do not got talent. She was just that wife on the come up"
164,6.3153322352946e+17,neutral,[someone] [someone] did you just call Michelle Obama trash? #1 she is a awesome 1st Lady! #2 Patriotism = respect for 1st family!
165,6.31758201663296e+17,negative,would not surprise me if Michelle Obama was the brain child behind ISIS in the 1st place. [someone] [someone]
166,6.32073060791808e+17,positive,The Michelle Obama Look Book
167,6.32442122822664e+17,positive,"Laura W. Bush Michelle Obama Psalm 72:15 Long may he live, receiving gold from Arabia,  prayed for without cease,..."
168,6.329606009230911e+17,positive,"Michelle Obama, Barack Obama: Honor Colored Girls on February 28th (the last day of black history mon..."
169,6.33071290581172e+17,positive,Jan runs into Michelle Obama on her way to a charity event. Storm clouds begin to brew over the women as they battle for psychic control.
170,6.332062493000991e+17,positive,Sum1'll say he saw PMB wt Michelle Obama @ a hotel kissin n d nxt 2nd ur readn it online alrdy! No e4ts 2 find out d authenticity of d story
171,6.33475751887639e+17,neutral,[someone] [someone] Michelle Obama stated she was embarrassed of America. Figured she would be 1st 2 give up citizenship. Bow 2 that.
172,6.33748998436729e+17,positive,Ugh! Michelle Obama was selected the Best Dressed Woman by The Sunday Times (Time).
173,6.33780404777042e+17,positive,First Lady Michelle Obama is a elegant and classy 1st Lady who presence touch the heart of us all #LoveMyPresident&amp;FirstLady [someone]
174,6.34133689216037e+17,neutral,[someone] you may be right. You also forgot about Michelle Obama and Rihanna on the cover..all granted interviews
175,6.34185712884183e+17,positive,AMERICA! my friends [someone] are playing the Jimmy Kimmel show tomorrow night with Michelle Obama! could not be more proud!
176,6.3423284852285e+17,neutral,[someone] chile did you read about Michelle Obama this lady is the 1st wife educated with a ton of degrees and said she wishes she was
177,6.343111317970409e+17,negative,"""for the first time in my adult lifetime I am really proud of my country""- MOST UN-AMERICAN STATEMENT BY DISGRACED 1ST LADY MICHELLE OBAMA"
178,6.3457038512871e+17,negative,"[someone] [someone] [someone]  Plus, it is Michelle Obama trying to pick what foods we can eat.  I may have read that wrong, though."
179,6.348415389594049e+17,neutral,"During Thursday night's edition of Jimmy Kimmel Live, the ABC comedian helped first lady Michelle Obama make a..."
180,6.350972052720151e+17,negative,Danny Drinkwater is just a plant from Michelle Obama to force healthy dietary choices on Saturday morning soccer watchers. #tcot
181,6.3509861455829e+17,negative,United wanting to sign Neymar is like me wanting to marry Michelle Obama.. although the difference is I may have a chance
182,6.35385923363058e+17,negative,Faux FLOTUS Michelle Obama recently floated the Sheerly repugnant suggestion that she may run for POTUS.
183,6.355303164388969e+17,neutral,I was challenged to post three things about myself that you may not know... 1. Michelle Obama WAS NOT the first...
184,6.35846449561928e+17,negative,"How r the Christian ""Right"" going 2 accept this from 1st lady when Flotus Michelle Obama got slammed 4 her bare arms"
185,6.36346940272325e+17,neutral,"""Hey tomorrow's wing Wednesday! Unless they changed it... and it is like Tofu Wednesday... I mean you know Michelle Obama..."" -my dad"
186,6.36406126972674e+17,positive,Michelle Obama is one of the most active 1st ladies since Eleanor Roosevelt tbh
187,6.3736031349982e+17,neutral,"MICHELLE OBAMA Look- A-Like - ""People always tell me I look like U.S.A 1st Lady Michelle Obama. I do not see the..."
188,6.374181685085471e+17,negative,let us put a stripper in the White House. And RWNJs say Michelle Obama has no class. 
189,6.37626663086498e+17,neutral,[someone] [someone] [someone] [someone] :If she is like Michelle Obama that may not be true?
190,6.3818327363045e+17,positive,michelle obama would be a great president man just think about how she never sat on her ass while her husband was running
191,6.38825206325248e+17,neutral,If Kanye really did run for president Michelle Obama would still be the baddest 1st lady ever
192,6.39104253886247e+17,neutral,"Food giants call a truce w/ Michelle Obama, [someone] reports"
193,6.39750711107039e+17,positive,i want Michelle Obama to be president with Michelle Williams from DC as Vice President (she already know what its like to be 2nd in command)
194,6.398589733913311e+17,neutral,I dm'd michelle Obama. I am going to erase it tomorrow if she does not respond
195,6.40569576246391e+17,negative,[someone] you do not know ton like I do I suck his cock on a late Tuesday night with michelle Obama and Kenny's dad
196,6.40992207995073e+17,negative,Michelle Obama to jump in race for president?
197,6.41001921957003e+17,neutral,"[someone] scroll down for ""egg person of the year"" photographed with barack and michelle obama:"
198,6.41165121734075e+17,neutral,Michelle Obama's waiting in the Master Bedroom Chelsea Clinton's waiting in the Lincoln Bedroom WHICH ROOM 1st [someone] [someone]
199,6.41522983811592e+17,positive,"'The View' returns with new, hopefully controversial hosts: Guest Michelle Obama (3rd L), wife of presumptive ..."
200,6.332297498049951e+17,positive,I may have a treat for you guys tonight so you can play some Minecraft with me ;) #TheDream
201,6.334165851646569e+17,positive,"Looking forward to learning about Skype, Minecraft, Sway &amp; more Thurs/Fri at TnT.  Still room for more!"
202,6.33538664459432e+17,positive,Doing a mock build of Ashoka build now and I think I might build her in Minecraft tomorrow.  If so I will definitely stream it #disneyinfinity
203,6.33562589956469e+17,positive,Had fun streaming with friends. Hopefully I will get back to Minecraft tomorrow! Goodnight all
204,6.337027792913449e+17,positive,"Calling all Minecraft fans, this Saturday August 22, it is Minecraft survival night. Come show us your building..."
205,6.338172587002431e+17,positive,[someone] my birthday is Sunday August 23 I cannot wait I hope I get ps4 with Minecraft and bo2 and advanced warfare and gta 5
206,6.33817867687961e+17,positive,[someone] I will actually be able to play Minecraft with you tomorrow on stream :D
207,6.33852064439927e+17,positive,Of course mom can make a Minecraft cake. Happy 6th to my little man.
208,6.34174882495001e+17,positive,"Early upload of Minecraft, this week, since I am going to be away from the computer essentially all day tomorrow!"
209,6.343151111555071e+17,positive,[someone] check out my #YouTube  Channel new video soon about Minecraft I think you may like it
210,6.34348208630694e+17,positive,"LIMITED AVAILABILITY! REGISTER TODAY!! ""Minecraft may have started out as just a game, but it has become much more..."
211,6.344192164106409e+17,positive,By [someone]: My 7 y/o just back talked me.  Tomorrow while she is at school I am logging into Minecraft and destroying her entire village.
212,6.34439076221858e+17,neutral,A good read about what is happening to Minecraft in schools...
213,6.3445126088065e+17,positive,Playing #Diversity2 on Minecraft with [someone] and friends. #playing #it #for #my #4th #time
214,6.34482190835941e+17,positive,[someone] [someone] So my 3rd grader tells me you are interested in Minecraft lessons. He would love to show you the ropes!
215,6.34567397232505e+17,positive,Gym time :) Friday stream will be back to Minecraft! See you then!
216,6.34676348888457e+17,neutral,"[someone] Prendeville was on about violent videogames on Monday, even Minecraft is bad apparently... How long you about for?"
217,6.34703846695141e+17,positive,[someone] 'Ruben the 2nd' or 'Percy Porker' for Moo's Minecraft pet house pig?  :-D
218,6.3471504869546e+17,positive,Next Thursday we are helping [someone] with the free Minecraft event [someone]. Find out more here:
219,6.3495453529172e+17,positive,Thank you all for coming to the stream tonight! Very laid back tonight :D Tomorrow! We play Minecraft and more! :D
220,6.350145944450911e+17,positive,"Happy Saturday Petersfield! we have just had an excellent drop of new books, everything from the new William Boyd to Minecraft!"
221,6.35170748894614e+17,negative,My 8yr old just back talked me.. On Monday when he is at school I am logging in to Minecraft and destroying his...
222,6.35180390056108e+17,neutral,"[someone] Is Minecraft the only program you have issues with? If so, you may need to contact Minecraft support for your issue."
223,6.35201663767216e+17,neutral,What do you guys want to see me stream tomorrow? Minecraft or Destiny?
224,6.35329988389024e+17,positive,Reply to this tweet with any challenge you may have or any idea's that you want me to do in Minecraft and I will make sure to do all of them
225,6.35333624968122e+17,positive,Minecraft still down. I will try again tomorrow! Sorry guys I know you want it back and so do!I! Till then xoxox
226,6.35337032986968e+17,positive,"WFS Saturday is about to start! If you have a 360, Minecraft is up, &amp; we are open to viewers joining us! "
227,6.353841099723489e+17,positive,Trying to find Ghostbusters and/or Minecraft related gifts for Gavin's 6th birthday is proving to be a bit of a challenge. He has it all!
228,6.35510545614041e+17,positive,[someone] I may get to record some Minecraft with TheKindFox so I am super happy :) ((HUGS)) &lt;3 Did you manage to check the skype invites
229,6.355412836338071e+17,positive,Sunday is full of Minecraft hype on Kickback!  Can you make $100?  Pick a game at
