,tweet_id,sentiment,text
27,2.64238968747487e+17,positive,"Here in the Philippines, Its November 2 and I was like where is my phone?! What is the time in LONDON?! #Excited #LittleThngs [someone]"
28,2.64110966025908e+17,positive,Tonight Dr. Terrie Hale Scheckelhoff will be formally installed as the 11th Head of School. Welcome to the Saints family [someone]!
29,2.64255443646444e+17,neutral,"Man, bye. I gotta work all day and drive to Houston tomorrow."
30,2.64148090074849e+17,neutral,[someone] will not get emojis till tomorrow beeeotch! when is your grandma going back to brazil? i want to see your fam before they leave!
31,2.59176690578772e+17,negative,"'Love-cheat' Daniel Radcliffe splits with girlfriend Rosie Coker: London, Oct 19: Daniel Radcliffe has split wit..."
32,2.631383185507e+17,positive,"[someone] he is a true Niners fan, he brought it up in a interview during his 2nd season. :D"
33,2.62664195248624e+17,positive,"Patriots Extend Lead, Cruise into 4th with 38-7 Lead - Pats Pulpit: The Patriots extended their lead in the 3rd ..."
34,2.63950623299469e+17,positive,[someone] Yeah I think so. We saw Suarez score up near us and we played pretty well 2nd half so it was not so bad. Probably should have had ET
35,2.64224174153818e+17,neutral,I may exit off twitter and fb  and thug with instagram btw its blonde_lifestyle:insta
36,2.64169073632506e+17,neutral,"Indiana 1, Northwestern 0, end first half, men's soccer. Eriq Zavaleta's 16th goal the difference. IU dominating play. #iusocc"
37,2.49651584823349e+17,neutral,"""VH1's ""Mob Wives"" Celebrate the 20th Anniversary of the [someone] Clothing Line in New York City -"
38,2.63153174498644e+17,positive,Pretty Little Liars was the shit ! I cannot wait til tomorrow ! I want to see who all innocent & who got something to do with Allison dying !
39,2.6413752750873e+17,positive,[someone] Texas and Baylor both looked awesome last night. We are heading to the games tomorrow night.I say final is Texas/Baylor
40,2.64215005594018e+17,neutral,"If you are in Vancouver this weekend, check out [someone] on Sat. at 20:00 @ The Commo in Vancouver, BC"
41,2.64224316193903e+17,positive,GREAT GAME GIRLS!! On to districts Monday at Fox!! Thanks to the fans for coming out :)
42,2.59147549263409e+17,neutral,"Jesiah of course cannot fall asleep. So since he is off school tomorrow, he is cuddled up with mama watching Wizards of Waverly Place<3"
43,2.63642549640651e+17,neutral,"[someone] [someone] It says on Wiki that the ep will now air on the 13th, no links at the moment for it."
44,2.63764134603153e+17,negative,"Cardinal men take 4th in Cypress Point tournament: A good host never outshines their guests, but the Stanford me..."
45,2.5075444366508e+17,neutral,who is going to Concords football game this Saturday?
46,2.64225497007927e+17,positive,"#7FactsAboutMyBestFriend 17, plays softball, loves the Lakers, she is a LA girl, Junior, Birthday September, 15th & she loves her black boys!"
47,2.60242911575282e+17,neutral,"""So Friday at Onyx there was a bachelor party & the best man tells the bachelor, ""You getting married tomorrow!"" The bachelor says..."""
48,2.63181103639196e+17,positive,"waking up to a Niners win, makes Tuesday get off to a great start! 21-3 over the cards and 2 games clear in the NFC West."
49,2.63821014046224e+17,positive,Contest Tomorrow! I will post a local Tucson property that is currently Active in the Tucson MLS. The first person...
50,2.64132227170984e+17,neutral,"[someone] [someone] If it is the Iowa vs. Indiana game, we may be the only two there! #TicketsAreProbablyFree"
51,2.63642982236963e+17,negative,[someone] Nooooooo this Sunday is the last episode of Downton Abbey. :( there is a Christmas special coming but that is AGES away.
52,2.5215393188558e+17,positive,"[someone] I am so excited even though i will not see you til novemeber 5th. oiershdjkfwle GOOD LUCK TONIGHT, KIDRAUHL!"
53,2.64027133624582e+17,negative,"I believe the snobish mainstream media, ABC, CBS,NBC, CNN, MSNBC may get their comeupance this election. People r sick of their bias!"
54,2.63567264568181e+17,neutral,If you did not see it already heres my Halloween effort from Saturday - David Bowie frm the Labyrinth as a vamp!
55,2.64238242461807e+17,negative,Well if no ones going to school tomorrow then I guess I will not go :p
56,2.63683449771131e+17,positive,Tom Brady wins AFC offensive player of the week for 22nd time
57,2.51908519006183e+17,negative,Watching Contraband on the PVR & it is too frigging predictable to continue watching. going to go wash my hair. #friday
58,2.64066217084609e+17,negative,"[someone] [someone] I would be pretty mad if the Packers took Bernard in the 1st just bc, Cooper/Eifert would be better IMO."
59,2.48992979929424e+17,neutral,Herald Sun: AFL stars make their UFC 152 picks: DANE Swan and Gary Ablett give us their pick...
60,2.62872588588577e+17,positive,Very amaZAYN voice to the 1st verse man ZAYN MALIK! [someone] xx
61,2.63456331023917e+17,negative,"Steal by Chalmers, on the break away and is fouled by Garnett. That is his 3rd foul of this game. #Celtics #299COMM"
62,2.62938242230407e+17,neutral,[someone] you out again on Thursday for #aNightmareOnGeorgeStreet at Chalmers?? #round2
63,2.63964366225949e+17,positive,"""Free to Watch!!! Justified: ""Justified"" follows Marshal Raylan Givens, a modern day 19th century-style lawman, w..."
64,2.55777630329131e+17,neutral,"[someone] Come SUPPORT the SHOW/MOVEMENT at Park dale High School on Oct 26th from 8-11 w/ AJA, DREAMTEAM, HQB, DSB & HIB"
65,2.6413180241381e+17,positive,[someone] I admire the relationship you have with your family.  Lol iron man's a pretty suitable costume. Good Luck Monday Go Saints!
66,2.64145535190053e+17,neutral,"[someone] well i went maths on mon, tues + wed but cba now youu? &nopee just town today and that is itt x_x"
67,2.6021332081929e+17,positive,"Lance just left, dinner with the fam was great. Managed to watch Napoleon Dynamite and The Devil Inside. Long story short: wonderful sunday."
68,2.63944763470914e+17,positive,"Come see the David Bowie tribute show I am in @ King King, H'wood, Nov 4 & 5 (my b'day). 6 singers/dancers, 6 pc band - killin!"
69,2.64236951153017e+17,positive,Your like Jordan's on a Saturday I got to have you and I cannot wait. .
70,2.56143206696251e+17,neutral,But i want to wear my Concords tomorrow though but i do not feel like it
71,2.64060931384943e+17,neutral,going to watch Grey's Anatomy all day today and tomorrow(:
72,2.63439915025568e+17,neutral,[someone] heey do you know anything about UVA's fallll fest loll they invited me so I am going this sat but i really do not know what it is loll
73,2.64244193914941e+17,neutral,"[someone] when that sun is high in that Texas sky, I will be buckin it to county fair. Amarillo by morning. Amarillo ill be there..."
74,2.62784216729797e+17,positive,Up 20 points in my money league with Vernon Davis and L. Fitz still to go tomorrow. that is what I like to see
75,2.64067051595915e+17,positive,DEEJAYING this FRIDAY in THE FIRST CHOP it has CHRIS actual SMITH with a smashing mish mashing of TUNES from Stoke...
76,2.62952406172701e+17,negative,"The Rick Santorum signing that was scheduled for tomorrow at the Books A Million in Exton, PA has been CANCELLED due to the weather."
77,2.6176848987279e+17,neutral,"Just noticed Ricky Gervais and Stephen Merchant's Life's Too Short started airing on BBC Entertainment. Check it out on Sunday, 20:30."
78,2.56470013043675e+17,neutral,[someone] lol yep looks like it! Was after El Clasico on Sunday. I did not like her lol and this does not look serious so I am cool lol
79,2.64244384357286e+17,neutral,[someone] [someone] as usual no. You can Skype with me this Saturday kot. Still in Milan bro.
80,2.6412158553806e+17,neutral,Back in Stoke on Trent for the 2nd time today!
81,2.64101028864094e+17,neutral,First Girls Varsity Basketball Game tomorrow at 6:00 pm Then Football Senior night at 7:15 pm  See you there! Go Saints!
82,2.64260669908595e+17,neutral,"#UFC lightweights [someone] VS [someone] set for TUF 16 Finale on the FX December 15 card, prelims on FUEL TV and Facebook. #MMA"
83,2.64171267635163e+17,neutral,[someone] slide thru sometime this weekend ill have something yu can sip on lol gotta make a ABC run tomorrow anyway
84,2.64020716435935e+17,neutral,the fact that i still have not decided if I am going to wvu tonight or tomorrow night hmmmm
85,2.53740684677378e+17,negative,"[someone] Sure absolutely-- I meant out of the Bachmann, Perry, Santorum, Herman Cain bunch this election. And Romney was not my 1st choice"
86,2.64134402815181e+17,negative,"[someone] re Levein discussion on Wed. cannot keep changing boss, but he is far too negative. Brazil gone, new boss cud experiment."
87,2.64118859366289e+17,neutral,"Today In History November 02, 1958 Elvis gave a party at his hotel before going out on maneuvers. He sang and..."
88,2.63641145890963e+17,positive,Hustle because you got to then kick back n party everyday like its Fri
89,2.64217714346844e+17,neutral,"""[someone] Sam groaned. ""do not /remind/ me..."" he murmured. He adjusted himself in his pants and sat up. ""We leaving then?"""""
90,2.64224358367625e+17,positive,I cannot sleep. Way too exited about Vancouver tomorrow! I am like a kid at Christmas.
91,2.64126077675393e+17,neutral,"Coming to Greenville tomorrow for my last few days in Sc, then it is west coast shawwty"
92,2.5821759500886e+17,positive,"Entertainment: Tina Fey and Amy Poehler are hosting the Golden Globes, airing Jan 13. Get ready for a night full of laughs!! -Ashley&Alyssa"
93,2.64111108942594e+17,neutral,who is going to Plymouth town tomorrow?
94,2.64249042928804e+17,negative,#pause I bet the clippers are going to get in the Lakers ass Friday (today)
95,2.63909653820363e+17,neutral,If you do another season of Big Brother please please please bring Friday night live back!! Everyone wants it back on! [someone] #BBAU
96,2.6424506190096e+17,positive,"[someone]: it is #confirmed that you can listen to the deluxe version of TMH on ITunes 9pm GMT on Nov 5th, Monday."
97,2.63839149767918e+17,neutral,"i said it b4 dat gucci been promoting his mixtape 2 drop on 10/17 since august, Gotti just up & tried 2 come out on da same date"
98,2.64231323089125e+17,positive,"Busy day tomorrow, staging at bliss instead of sustenio!! Both very cool places. And my last night in Texas. Its going to be great! :)"
99,2.38128790902026e+17,neutral,My Pain may be the reason for somebody's laugh. But my laugh must never be the reason for somebody's pain - Charlie Ch
100,2.58991428267545e+17,neutral,Might do my sport work on the train tomorrow CBB right now
101,2.58432578879635e+17,neutral,"Just watched most of movie,missed the 1st 20 min.s,but...I thought Y2J was in it!Looked like him,said Chris Jericho in credits,but...nah! (;"
102,2.64190645273494e+17,positive,"Thursday night is reserved for comedys on NBC, FX and tonight, NFL Network."
103,2.63115958795792e+17,neutral,At the Monday night football game Cardinals vs Niners with Steve Edlefsen and Matthew Kroon.
104,2.61323192596038e+17,negative,Mitt Romney falsely claimed he saw his father march with Martin Luther King Jr. 
105,2.63832372020122e+17,positive,Get to see my big sis sunday and watch the Packers game! #missher [someone]
106,2.64237713539084e+17,positive,"Not only is [someone] home from China, she is in LA...I called her and screamed Mandyyyyyyyyyyyyy...I am going to hug her for 2 hrs tomorrow!"
107,2.64255664912753e+17,neutral,[someone] May I know if there is still a chance to meet Tiger Woods before he leaves Singapore?
108,2.64252283892671e+17,positive,Going to Singapore tonight :) Excited for Skyfall + penny boarding tomorrow!
109,2.62115420805427e+17,negative,"Firework just came on my tv and I just broke down and sat and cried, I need help okay"
110,2.64226577850724e+17,negative,[someone] you have not gone do shit tomorrow we gone see chicken shit
111,2.53377445430968e+17,negative,"""My great grandpa was going to march with Dr. King but he said ""nah man, why march when I can finger these white bitches instead?"""""
112,2.56075828117508e+17,neutral,"Remember this? Santorum: Romney, Obama healthcare mandates one and the same"
113,2.62080915516314e+17,positive,Watching Napoleon Dynamite with [someone] = best Friday night ever! #throwback
114,2.61392854620992e+17,neutral,[someone] did Romney's dad march with Dr.King yes or no ?
115,2.64247420345541e+17,neutral,Last Man Standing Season 2 Premieres November 2nd on ABC with an Election Theme
116,2.62407702209233e+17,positive,Bama maintains the longest active unbeaten streak as they march (again) to the national title. ROLL TIDE!
117,2.64229905464693e+17,neutral,Uploading my iPod for tht drive back to the O tomorrow
118,2.61177055205532e+17,neutral,[someone] I will donate $5 to the homeless guy on 3rd St. if you can talk [someone] into letting us judge the next Miss America
119,2.64078489886552e+17,negative,"So Clattenburg's alleged racism may mean end of his career; Terry, Suarez, Rio use it and cannot play for a couple of weeks? #consistency"
120,2.55916912826004e+17,positive,[someone] [someone] Watching this great interview with Ava Duvernay-new film coming out Fri. with the beautiful Nigerian actor from Red Tails
121,2.63952346617377e+17,negative,Pretty Little Liars is not back until the 8th of January!!! I am devastated
122,2.64241026498179e+17,positive,i like how each Friday the announcers hype how Alabama can be beat and each Monday state how Alabama is still number one...
123,2.27450404412203e+17,neutral,[someone] I am going to blockbuster tomorrow to get Devil Inside if that is okay??;)
124,2.64054947392414e+17,neutral,[ESPN] SEC lunch links:  Some linkage for you on a Thursday: Alabama will throw some different thing...
125,2.63743733424603e+17,neutral,"""""[someone]: Better QB: Ben Roethlisberger or Eli Manning? You make the call - and watch them face off this Sunday."" Tony Romo."""
126,2.64232235069235e+17,neutral,Damn only the 2nd day in the NBA season and Tony Parker already hitting game winners #clutch
127,2.64172932618658e+17,positive,"""Thanking all my lucky stars. (no Madonna) ""With the sun in the mornin' & the moon in the evenin' I am alright."""""
128,2.53142492080374e+17,negative,"The Philippines just passed a law worse than SOPA, which actually criminalizes criticizing someone online."
129,2.61783261762712e+17,positive,"""Emile Heskey has sure started his A-League career well. 4 goals in 3 games! May it continue. ""Match Stats"
130,2.64100195829178e+17,neutral,[someone] hey it is Natalie the intern at CBS 47 Do you mind if I shadow you tomorrow or Monday or whenever it is convenient for you? :)
131,2.64260321680687e+17,neutral,"""When I was little my brother Liam asked me ""is it tomorrow yet?"" And I replied ""no, it is always today."" #5yearsold #bookofquotes #smartbaby"""
132,2.63467696899883e+17,neutral,"[someone] You are top billing to Shakespeare in Google but 2nd in Wiki. One, a master of English; the other, from Stratford.#Shatoetry"
133,2.64222056902701e+17,negative,[someone] Sorry!! Still hope to see you in Los Angeles in February!! #NFTYConvention
134,2.64242920398414e+17,neutral,"But some of ya need to calm down, there just snippets! And besides we get to hear them on iTunes on Monday so it is not really a big deal!"
135,2.37390492927676e+17,positive,"[someone] Gary Ablett has to be a #Monty surely. A lot of losses, but clearly best and most influential player in the #AFL #Jobe & Thommo 2nd"
136,2.64029608356225e+17,negative,"These past few weeks I have not been excited about Scandal, Grey's or fried chicken Thursday....this semester has shown me no mercy smh"
137,2.62557924709265e+17,negative,"[someone] cheers 4 the ticket ed 4 wednesday ,Steve looks a bit like Ricky gervais #ugly fucker"
138,2.64096017467712e+17,positive,"[someone] I will be in london, within zayn's birthday the 12th of january meet you there hahaaha DREAMS AND IMAGINATION OF MINE .."
139,2.64241540262662e+17,neutral,[someone] [someone] nor'easter superstorm with snow and low temps according to fox
140,2.6422248462105e+17,neutral,But honestly I think Miami may be the Alabama of the NBA.
141,2.63708376209445e+17,neutral,[someone] Well said on HMW. Can you now address why Texans fans file out of the stadium midway through the 4th qtr of every game?
142,2.63821109948998e+17,negative,[someone] Girl Exactly But I am Mad Because They Pushed Gotti Date Back! But Fuck All That NOVEMBER 23 RVA!  Shawty how you acting??
143,2.64234360113349e+17,neutral,"On the Jersey shore, emotion outweighs cost of rebuilding: BAY HEAD, N.J./BOSTON (Reuters) - The people of the Jersey Shore may feel ..."
144,2.64127072497177e+17,negative,[someone] The may have the best defense..but they still lost to the Packers
145,2.64159497478623e+17,negative,Sad scenes about Underoath splitting. Off to Newcastle tomorrow for the weekend. Try catch the #arsenal game too. [someone] if yr about
146,2.59303770373124e+17,negative,Anybody at the Trib: where is Ike Taylor's Friday column? Sucks I cannot find it. First one I have actually looked forward to reading.
147,2.63471255196418e+17,positive,Get pumped for the new season of Justified!! #january
148,2.63410952945402e+17,negative,Sunderland have some shit fans! They all were going home with 10 mins of the game left. Demba Ba still 2nd top scorer #lalas #smb
149,2.64190196520722e+17,positive,#7ThingsAboutMyBestFriend 1.She is in love with Zayn Malik and Beau Brooks 2.I have known her since 5th grade(; 3.She is so tiny!
150,2.64253864616809e+17,positive,I hope anderson starts tomorrow's game he did very against chelsea
151,2.64186362553578e+17,positive,[someone] Look forward to seeing you in Newcastle tomorrow night! I will be front row wearing a Broski t-shirt! #WWWYKI
152,2.54366850903843e+17,negative,[someone] the Fiesta Bowl. And I was surprised to see they were ranked 6th in the polls. Cuse do not get alot of love in football land
153,2.6420252259872e+17,neutral,"[someone] it will prolly sound like the 1st Pluto which was ................... ok, I wonder if he gone have Kanye on it"
154,2.64230891113554e+17,neutral,I am going to the Texans game Sunday!
155,2.62650504411234e+17,positive,New series of Greys Anatomy starts on 07 November - one good thing about winter is the return of the best US shows! #nightsinfrontofthetelly
156,2.64232387527987e+17,positive,Jerred tomorrow followed by a day of nothing but xbox sounds great. Then next Friday. So much excite.
157,2.64248991338873e+17,positive,"""[someone] ""wicked"" welcome to new england! Are you still in boston? I am going to mass tomorrow to my friends house"""
158,2.60223534608044e+17,negative,We all know that Ike Taylor got the 3rd Top Player of the game for his SWAGGIN' prowess only. #SNF
159,2.64059103092015e+17,neutral,"Suarez is 1 YC away from a domestic suspension. If he picks up a YC this Sunday vs Newcastle, then he will miss the clash at SB next w/end."
160,2.63873145658815e+17,negative,Two-thirds of the NCAA football season are completed. The race for the BCS title game is heading to a huge controversy.
161,2.63391500438761e+17,positive,"Is Demba Ba Sunderlands 2nd top scorer, I believe he is. #Thunlun"
162,2.63800824633893e+17,positive,"#Hawks fam, twitpic your Halloween costume to win a pair of tickets to see the Hawks defeat the Rockets this Friday [someone]"
163,2.62341309170319e+17,negative,Sitting at home on a Saturday night doing absolutely nothing... Guess I will just watch Greys Anatomy all night. #lonerproblems #greysanatomy
164,2.63994623628812e+17,negative,"Cardinals try to pick up the pieces against Packers: Embarrassed on Monday night, the Arizona Cardinals are left..."
165,2.64222475318071e+17,positive,[someone] Dear one was driving from Newcastle. Sunday? So glad [someone] liked it - it was great to meet you Norelle!
166,2.63575508405613e+17,neutral,"[someone] the 6th chapter talks about malcolm x and I think martin luther king,.he kind of contrasts them"
167,2.64185341668364e+17,negative,5) do not mention the score: 'Do we want revenge? No.' - Wenger ahead of the United game on saturday
168,2.64244721747108e+17,neutral,"[someone] online it said One Direction tix for Paris April 29th 2013 go on sale at 10am, what site can you buy tickets!"
169,2.63760661404852e+17,neutral,[someone] you going to chalmers tomorrow?
170,2.63965294383473e+17,positive,Off to Anfield on Sunday for LFC vs Newcastle with [someone] #excited
171,2.63597932308226e+17,positive,[someone] Mr Howard Webb did a fantastic comback in Chelsea match 05 February 2012 - with the help of two magic penalties of course...
172,2.64242569154789e+17,neutral,"On the Jersey shore, emotion outweighs cost of rebuilding: BAY HEAD, N.J./BOSTON, Nov 2 (Reuters) - The people of..."
173,2.64148349509329e+17,positive,Cowboys will beat the falcons sunday #iStamp
174,2.62883423062999e+17,neutral,Check out Sir Terry Leahy article in Saturday's Telegraph Weekend section re why he invested in GCSE Maths resource
175,2.52414863400399e+17,negative,[someone] Plagiarism. Sopa's going to get you on october 3.
176,2.64185661848945e+17,positive,Vegas Beat: Ellen reveals that Madonna helped her come out of the closet: Tuesday's episode of Ellen featured th...
177,2.64071103318749e+17,positive,cannot wait to go to the WVU vs. TCU game on Saturday
178,2.63718034919789e+17,positive,Very much looking forward to Saturday. Afternoon tea and Firework display at the Celtic Manor.
179,2.64144616725574e+17,neutral,[someone] hahaaa. well if you want to take me to brazil i have not gonn say no. How about viva brazil tho next Friday night? Bit cheaper XxX
180,2.64164489698615e+17,neutral,"16:46 Steven Pourier, Jr. (OLC) MADE the 1 shot Free Throw. DaSU leads 8 - 6 in the 1st Half. #NAIAMBB"
181,2.62611879606755e+17,neutral,Trent Richardson has the Browns out to a 7-0 lead over the Chargers on Sunday. 
182,2.63192187314e+17,neutral,"""Gerrard: ""Every single time they got the ball to their keeper it came in long"". Sunday's long ball stats - Tim Howard (15), Brad Jones (20)."""
183,2.63543496802193e+17,positive,Muhammad Ali came into my work tonight to eat...I think that being in the presence of a legend made this Tuesday pretty legit.
184,2.64122899303117e+17,positive,"""""I did not want New York to miss my Madonna show. Get ready for Monday! it is going to be on WNBC!"" There is a God<333333 Thanks Ellen :'3"""
185,2.62741756003635e+17,neutral,[someone] [someone] Maybe KSRc needs a wrasslin' recap then. [someone] once mentioned we may have things about The Bachelor
186,2.61663379939291e+17,negative,Life just is not the same when there is no Pretty Little Liars on Tuesday nights.
187,2.63705972151824e+17,neutral,(Times Pic) LSU Coach Les Miles said BCS title game has no bearing on Saturday's matchup with Alabama
188,2.64198224213074e+17,negative,"""""[someone]: We look like UVA. There I said it."" So sad but so very true.. November 24th is going to be a circus"""
189,2.64220138650366e+17,neutral,Class early in the mornjng = it is bedtime! But do get to see my Sam tomorrow :)
190,2.53002767302554e+17,positive,Hey [someone] :) Support to the Philippines? Cybercrime Law to be in full effect tomorrow. Our version of SOPA #JunktheCybercrimeLaw
191,2.62729697895526e+17,negative,"""""[someone]: ""Despite what you may have heard, I actually do give a shit."" --Honey Badger, in an interview with Piers Morgan""  [someone]"""
192,2.640515655209e+17,positive,I get to see Ces tomorrow!!!!! Best news since the hurricane. He better not forget his flashlight!
193,2.63865863504028e+17,neutral,"Can Mike Brown play golf? He may need to hit up the Stanford Women's  team w Ty Willingham after this start, honestly... #Lakers"
194,2.57248283259449e+17,positive,#njed please join [someone] and myself  this Tuesday @ 8:30 PM as we discuss HIB. Special guest moderator [someone] glad to have you.
195,2.64198491750949e+17,neutral,Remember the midterm elections? Remember the Wisconsin recall? Just wait for next tuesday.
196,2.64070670714012e+17,negative,Just been informed my police hat from Saturday has made a home in Chalmers and no doubt has made a home with some skank sob
197,2.6419616150048e+17,positive,"it is either UA or AU for grad school. As much as I love Alabama, I am thinking Auburn may be the better choice for me."
198,2.64218637316022e+17,positive,Watched a Pride and Prejudice play and then the season finale of the 2nd season of Downton Abbey. Tonight is so British.
199,2.64208148305424e+17,neutral,"""[someone] Devil's in the house of the rising sun. Chicken's in the bread pan picking out dough, granny does your dog bite, ""no child, no"""""
200,2.50084781725991e+17,negative,i hate how MLK Jr got caught apewalkin at the Selma March (reason why white people call us monkeys)
201,2.62288470612013e+17,negative,Napoleon Dynamite may be the most awkward person ever
202,2.62041273526002e+17,neutral,I am not sure how Teddy Bridgewater playing in the Orange Bowl will go over in Miami. We may find out.
203,2.64112308777804e+17,positive,"[someone] - Spotted: I just saw Elvis, I am beginning to like the temporary 7th floor office. ;) [someone]"
204,2.64232068723122e+17,positive,got to rockdale today and going back to houston tomorrow THANK GOD!
205,2.53702800117215e+17,positive,[someone] you got a sweet shout out at a Jon huntsman jr speech in St. Louis Monday night. Well done!
206,2.64119635526443e+17,neutral,[someone] can you pay on the gate on Saturday at Bolton or not?
207,2.64229363485139e+17,neutral,"China to open cultural centre in Nepal: Kathmandu, Nov 2 (IANS) China is going to open a cultural cen..."
208,2.63786871241466e+17,neutral,"Why is Jay Cutler good in the 4th qtr and not others? Good question, ESPN. Could be worse, though; he could be Tony Romo."
209,2.64189541341086e+17,positive,Pacers fans are going to have fun on Saturday...
210,2.64230836587598e+17,neutral,YouTube improves upload process with optional notifications and new tags editor: Google on Thursday announced th...
211,2.64098731438244e+17,neutral,Ay up [someone] You still want me to get you a pair of tickets for the Sunderland match on 2nd Jan (7.45pm ko)?
212,2.64127503147364e+17,positive,Congratulations on scoring your first goal for Swansea yesterday. May I say that you look exactly like Jonas Gutierrez ! [someone]
213,2.33646972853187e+17,neutral,A lot of work goes into to showing a Movie Under the Stars! Come out tomorrow night at watch Joyful Noise on our...
214,2.62868224851456e+17,positive,Thanks to Norton Junior School for Friday's superb Op Anticipate assembly and the fab singing. Katy Perry's Firework had us beaming all day!
215,2.63353152798081e+17,negative,Contraband was prolly the worst below average movie I ever sat and finished watching in my life
216,2.62789538294936e+17,positive,"[someone] | That way, the Orange Bowl would always be a part of me. I think it was a wise choice. Shit, is it Thursday yet? Game time!"
217,2.64228141336257e+17,positive,Love my new #toy.I mean my IPod touch.5th generation.Does everything but make phone calls and has no GPS ability.I do not need those options.
218,2.63838207165219e+17,negative,"[someone] In other related news, you know there has no Parks tomorrow?"
219,2.64222435249902e+17,negative,"Gold edges down ahead of US jobs data: SINGAPORE (Reuters) - Gold edged lower on Friday, with investors waiting ..."
220,2.64145643528917e+17,neutral,Guarantee if I go to maths tomorrow ill spend the whole time talking
221,2.5695136057303e+17,positive,I will watch Coach Stews Fiesta Bowl speech before the game tomorrow. Just seems right for some reason. I know he is smiling at this team.
222,2.6415582123826e+17,neutral,[someone] [someone] ahhh girls if I was not going to Dubai on Wed I would take you ladies !! Hope you can come visit me in land of sand x
223,2.63847027622953e+17,neutral,[someone] it is party on nov 11th at da CHALMERS community hall 10$ to get n
224,2.63998062945522e+17,negative,HOLY SHIT. I just realized that I missed Pretty Little Liars on Tuesday. :/
225,2.62821660405662e+17,neutral,[someone] my part to the al green joint will be done friday...I will shoot you an email with the attachment
226,2.63838583859864e+17,neutral,"""You should come watch ""The Devil Inside"" in the movie room on the 1st floor [someone]"""
227,2.64256835165508e+17,negative,But tonight when I went to see Madonna at the Scottrade when I walked in I started crying because I thought about last Saturday.
228,2.64152388418548e+17,negative,Are the Canes the biggest losers in the Marlins Park deal? Losing the Orange Bowl = Not good for their program. Bad look at Sun Life.
229,2.63513151205696e+17,neutral,SIKE/APRIL FOOLS/ NEVER say Never but this is the exception ****Turns on Pretty Little Liars
230,2.64240618128151e+17,neutral,"Watching CBC news in Vancouver, awaiting the WSOP Circuit event tomorrow. what is on the Canadian network? The US election - what else...? :)"
