,tweet_id,sentiment,text
65,6.20365530017473e+17,positive,I am about to eat four hot dogs and watch Miss USA. Happy Sunday.
66,6.20372854501016e+17,neutral,Nat'l Headline: Miss USA contestants prepare to take stage: Women from across the country Sunday are vying for...
67,6.203773098251351e+17,positive,This is a Harper worth looking forward to. Go Set a Watchman's 1st chapter stuns fans with bombshell plot twist
68,6.20380830989337e+17,neutral,Tune in to the 2015 MISS USA Pageant July 12 8p ET/5p PT in Baton Rouge LIVE on ReelzChannel
69,6.20381355117908e+17,positive,3rd annual Miss USA pageant with wings night for me. #lifegoals
70,6.203831135716191e+17,positive,Time for Miss USA!!! Go [someone] !!!! Titans fans she cheers for your team on the sidelines every Sunday... time to cheer for her now!
71,6.20385344010252e+17,neutral,"[someone] yes, it is true I have missed all my children but no Go Set a Watchman gets released Tuesday"
72,6.203867201529729e+17,neutral,Watching the Miss USA pageant...you can bet on me hitting the gym and ulta tomorrow lol
73,6.20398950533632e+17,positive,Miss USA featuring all the 1st generation Americans and multicultural women is great.
74,6.20402199240151e+17,negative,"The Asian girls in the swim suit section for Miss USA are the ones with the worse bodies, c'mon now &gt;_&gt; #itsmissusa #cantyouworkoutmore"
75,6.20403152697754e+17,negative,Go figure on Miss USA is talking about bi racial and 1st time immigrants sad how the owner missed up the girls this yr.
76,6.204110936560351e+17,neutral,#weeds #drug Miss USA contestants take stage in 64th annual pageant: Women from across the country Sunday took...
77,6.20412649214485e+17,negative,"it is Sunday, Miss USA is on and all you all want to tweet about are dicks."
78,6.20414827547066e+17,positive,cannot decide if I am more pumped about the crowning of a new Miss USA tonight or the All-Star game on Tuesday
79,6.204162973822529e+17,positive,The Miss USA pageant was tonight so that means there will be a lot more girls at the gym tomorrow
80,6.20416711003623e+17,neutral,"Thank you Miss USA! You stole my words ""Beauty is in the inside and outside"". You may be drop dead gorgeous but..."
81,6.2041913701843e+17,negative,Also just now starting Miss USA so nobody text me about top 5 who wins etc Bc I may kill you
82,6.204196448771809e+17,neutral,Had kid at Sunday school ask me: Did you know Paul McCartney was in another band before Wings? &lt;Feeling OLD&gt; #NostalgiaChat
83,6.204224564743871e+17,positive,"[someone] [someone] agreed, especially Friday night! I love Zac Brown Band and it will be the first time I see them live (:"
84,6.20423046109598e+17,positive,"This may be about Miss America and not Miss USA, but John Oliver is always relevant/great/perfect/hilarious. "
85,6.204236098703649e+17,negative,[someone] Miss USA pageant questions were epically bad. I think you have your topic for the show tomorrow
86,6.20426963472134e+17,negative,What I am getting from Miss USA is that you can not answer a question at all and still get 3rd
87,6.20427207274422e+17,negative,"totally intended to boycott Miss USA show, but how in the world did Maryland come in 5th?! Three of those other girls gave terrible answers."
88,6.20427294075585e+17,neutral,Miss USA or prom queen the world may never know
89,6.204280301885889e+17,positive,"Be on the look out for my Miss USA 2015 recap tomorrow! Hear about my favorite gowns, swimsuit bods, and..."
90,6.204282570457791e+17,neutral,Now that Miss USA is over I think I might World War Z for the 6th time  . cannot go to sleep in a quiet room the TV is always on
91,6.20428713365078e+17,positive,Ylianna Guerra Miss Texas USA won 1st runner up at Miss USA. So proud to say she comes from the Valley and made it this far!
92,6.20429925498114e+17,neutral,May I have the names of the singers on Miss USA?
93,6.204318759458409e+17,neutral,Great way to end my 21st: watch the Miss USA pageant and cry because fat and ugly
94,6.20432784390267e+17,neutral,#MissUSA I wonder if someone from 1st Take is going to invite miss USA to the show
95,6.20434259405374e+17,neutral,"[someone] ""I am Ellen Snider and I once survived a 3rd degree hand burn trying to make smores dip &amp; watch Miss USA when I was 20."""
96,6.20435978201633e+17,positive,we want the 9th crown for USA and especially enjoys every moment you lived as Miss USA.
97,6.20436097537978e+17,positive,"Cranking Iron Maiden tomorrow when I head to work. If you are going the speed limit, get out of my way."
98,6.2043623342506e+17,neutral,Re-watching the Miss USA pageant and Miss Rhode Island may have just made me cry
99,6.20437207581495e+17,positive,Olivia Jordan - only the 2nd woman in history to win BOTH titles - Miss World -United States and Miss USA.  She...
100,6.20437987193569e+17,negative,"Hahaha 2nd place in Miss USA was Miss Texas from [someone] , wonder if the organization just placed her there just for being Mexican"
101,6.20438731992863e+17,positive,Well it is great to see a wonderful woman from McAllen get 1st Runner Up in the Miss USA Pageant
102,6.2044325945899e+17,negative,"Ugh, it is going to be so embarrassing to have to go to work tomorrow, having not been being crowned Miss USA tonight."
103,6.20449026186576e+17,neutral,"#TeamFollowBack Another pageant, another Q&amp;A fail to make you question our educational systems During Sunday's Miss USA p...  #FollowBack"
104,6.20449927492059e+17,positive,Congratulations to Miss USA 1st runner up [someone]. you have made #McAllen and the #RGV very proud! #MissUSA
105,6.204516845112609e+17,neutral,"Olivia Jordan of Oklahoma was crowned Miss USA on Sunday, wearing a hot pink strapless dress as she deftly fie..."
106,6.20451697475719e+17,positive,The Miss USA questions portion may be the funniest thing I have ever seen
107,6.20456013582369e+17,neutral,".[someone] I am the 1st to say embrace your body &amp; no one should be ashamed of theirs. However I want to know if ""Miss USA"" has nude vids"
108,6.20463438083551e+17,positive,Congrats Ylianna Guerra for getting 1st runner up in the Miss USA Pageant!!
109,6.20464868433367e+17,neutral,"Miss USA contestants prepare to take stage - BATON ROUGE, La. (AP) -- Women from across the country Sunday ... #news"
110,6.2046793517421e+17,neutral,Instead of watching the Miss USA pageant I watched Drop Dead Gorgeous...A 1999 dark comedy &amp; Amy Adams 1st role! #USA
111,6.20470107156824e+17,negative,I madr noprogress my lfe is going downhill actually Kpop ruined the world everything will dje the sun will explodeand Bush will confirm 9/11
112,6.20470689850597e+17,neutral,"Donald Trump did not show up for the Miss USA competition:  On Sunday, Olivia Jordan of Oklahoma was crowned Mi..."
113,6.20472962433569e+17,neutral,"Morning! Watch the 4 Lab leadership contenders give their views on George Osborne's budget for 1st time 0915 BBC2/BBCNews, with 100 voters"
114,6.204813595558911e+17,neutral,"The twitter page of the woman who just won the Miss USA pageant tonight only has 3,300 followers, so you may have a chance still, guys."
115,6.204819433736151e+17,positive,"[someone] what is her name standing back of miss usa and crowning her,she is cute and beautiful..may be more than miss usa"
116,6.20485556833813e+17,neutral,"[someone] tomorrow's breakfast serial suggestion. George Harison was a Beatle,so was Paul McCartney so how about My Love!!!!"
117,6.20490321688953e+17,neutral,"Skills crisis is key flaw in George Osborne's productivity plan, says CBI. Girls are the answer [someone] - let us talk."
118,6.20493452539662e+17,neutral,Miss Oklahoma won the Miss USA pageant on Sunday
119,6.2050990216788e+17,neutral,"Pictures of the day: 13 July 2015: Miss USA is crowned, a leaping gymnast and an erupting volcano"
120,6.20511335512609e+17,negative,the Miss USA 1st runner up is a Latina woman who volunteers on the border of Mexico &amp; Texas because fuck Donald Trump all over his dumb self
121,6.20513274828862e+17,positive,Go Set a Watchman is out tomorrow! AAAAAAHHHHH! Even more excited about this than Urban Decay's Naked Smokey.
122,6.20515251822441e+17,positive,"Tomorrow, tomorrow, I will sell you, tomorrow, Watchman's only a day awaaaay. #GSAW #GoSetAWatchman #Annie doors open at 8am, see you then! :)"
123,6.20515322223796e+17,neutral,George Osborne presented the first Budget of this Parliament on Wednesday 8 July 2015. The speech set out his...
124,6.205198699272809e+17,positive,Only ONE day to go before the release of Go Set a Watchman! See you all at 8 am tomorrow... :)
125,6.20534937406558e+17,positive,Its getting close. The day is almost upon us. GO SET A WATCHMAN IS TOMORROW!! #GSAW
126,6.205483965296191e+17,negative,Talk about post holiday blues.15 seconds of George Osborne's voice undoes all the good of a week in the sun. Personification of a wet Monday
127,6.20549001184694e+17,neutral,Good Monday Rockers! Today we are going to discuss the best robots in TV/Movie History. Rolling Stone magazine...
128,6.20551647824085e+17,neutral,George Osborne has been a believer in the living wage for two years - argues [someone]
129,6.20552365096206e+17,positive,"Miss USA on Sunday, wearing a hot pink strapless dress as she deftly fielded the interview BEST THINGS IN LIFECOME FREE TO US CUZ WERE OOOH"
130,6.20553369862672e+17,positive,"I scream, you scream, we all scream for ice cream!!  National Ice Cream Day is Sunday July 19th!  All Sitel..."
131,6.20556114665566e+17,positive,"Go Set a Watchman, the only other novel by Harper Lee set to be a hit as it has released in stores tomorrow! #goodreads"
132,6.20556893954642e+17,positive,"Surprises in ""Go Set a Watchman"" may make readers re-examine ""To Kill a Mockingbird."" "
133,6.205619823037929e+17,neutral,Intense workouts &amp; diet starts tomorrow after watching the Miss USA pageant.
134,6.20565929798279e+17,neutral,Go Set a Watchman is out tomorrow! we are open at 8:00am so you pick it up before work. Still time to preorder for half price today #GSOW
135,6.2056840706331e+17,neutral,"Called Watchman, same story as To Set a Watchman but from the Watchman's point of view?"
136,6.20569168757178e+17,neutral,[someone] inaccurate reporting on Watchman. Its the 1st book HL wrote after many revisions by request of publisher came To kill A mockingbird!
137,6.20575691868758e+17,neutral,[someone] I finished TKAM last Thursday! Let me know what you thing about Watchman
138,6.20577402293482e+17,positive,"Best HR derby,Josh Hamilton 28 monster blasts DEEP into the Bronx night,a record 1st round.Then like his career, faded,just three in finals."
139,6.205807323359969e+17,neutral,"Why would it be so bad if ARod played in the All-Star Game, but nobody cares that Ryan Braun will be playing tomorrow night #MLBAllStarGame"
140,6.20581212848018e+17,positive,Happy Monday! Did you know that today is National Ice Cream Day?! This Monday is not going to be so tough after all...
141,6.20581905101136e+17,neutral,"Harper Lee's new novel ""Go Set a Watchman"" will be published tomorrow. Get a sneak peek of the first chapter here:"
142,6.20587148262011e+17,neutral,Harper Lee may have a third novel in her safe-deposit box: Go Set a Watchman might not be the las...
143,6.20592821767144e+17,negative,"Just going to say it: The lyrics in ""Bad Blood"" sound like they were written by a 7th grader. ""Done"" does not have two syllables, Taylor."
144,6.20598088642785e+17,positive,"TOMORROW is the big day!!!!!  Do you have your copy reserved?  Go Set a Watchman, by Harper Lee.   On sale here..."
145,6.206033279324609e+17,negative,Harrowingly fawning article about George Osborne (warning: may because severe nausea)
146,6.20605810159297e+17,positive,I have two wishes: 1) that it was Tuesday already; 2) that I had ten eyes so I could read Go Set a Watchman faster.
147,6.20606254025675e+17,negative,"Go Set a Watchman is out tomorrow. This means we can expect to see speed readers on the news.    ""I read it in 45 minutes"" ""Piss off. Now!!"""
148,6.20611678527472e+17,neutral,See classic TO KILL A MOCKINGBIRD tonight 7 pm [someone] in Bayers Lake before Go Set a Watchman release Tues.
149,6.20612420436791e+17,neutral,"Harper Lee, the author of the American literature classic To Kill a Mockingbird, will publish her 2nd book, Go Set a Watchman, this Tuesday"
150,6.20613066586239e+17,neutral,Reminder #Syriza does not have half the leftist balls of George Osborne who liquidated the buy-to-let rentier.
151,6.2062199552965e+17,neutral,May d Almighty ALLAH in his infinite mercy use dis set of service chiefs as the tool 2 end d Boko Haram menace on our land. [someone]
152,6.20622988539494e+17,positive,"All kinds of fun things happening for the launch of Go Set a Watchman tomorrow - come along for American-style sweets, treats + prizes #GSOW"
153,6.206291754690849e+17,neutral,will try to watch Brave first then will deal with AHS while sulking over Go Set a Watchman tomorrow
154,6.20630388336038e+17,neutral,"[someone] [someone] [someone] next year, Craven will have the Zac Brown Band on Friday after years of requesting them!"
155,6.20630919964193e+17,neutral,"Go Set a Watchman on shelves Tuesday, some already upset with sequel:"
156,6.2063730542277e+17,positive,"Support Local Business! This Sunday is National Ice Cream Day, why not escape the heat and celebrate with our..."
157,6.20638288911561e+17,neutral,Fifty five years ago today TO KILL A MOCKINGBIRD was published. GO SET A WATCHMAN is released tomorrow. Will you read it?
158,6.20640768265429e+17,negative,"I may never read ""Watchman"" after this review. What would be the point?"
159,6.20643540691874e+17,positive,"Harper Lee's Go Set a Watchman comes out tomorrow, I just want to call into work so I can read it all day."
160,6.20644077902672e+17,positive,"it has finally here! Tomorrow sees the release of Harper Lee's Go Set a Watchman, a sequel to the legendary To Kill..."
161,6.20645999242048e+17,positive,"Hey! Our August book, Go Set a Watchman by Harper Lee is out tomorrow for all you eager readers!"
162,6.2064619682714e+17,negative,"So Watchman is an earlier draft of Mockingbird?? People have been had in getting excited for this. C'mon public, you are better than this."
163,6.20647680969192e+17,negative,George Osborne will on Tuesday reject calls for the UK to take part in latest Greek bailout: FT
164,6.206485892247551e+17,positive,"Wow! Big 24 hours for [someone]!! 1st, [someone] named Miss USA, now [someone] is named a starter for the MLB All-Star Game!! #Tulsa"
165,6.206505200935529e+17,positive,"The new Iron Maiden album, Mobility Scooter to the Hills, is out September 4th. Bless these old codgers."
166,6.20652554431566e+17,neutral,[someone] It may have been a one time thing as Paul McCartney played the hockey arena &amp; Wrestlemania was in the football arena.
167,6.20653423122199e+17,neutral,"If Sheamus lose against Orton, will be cashing MITB briefcase same night? And what about Dean Ambrose?"
168,6.206537430469631e+17,positive,Congratulations to our Texas beauty for placing 1ST RUNNER UP at the Miss USA pageant last night! WINX is the...
169,6.20655393446974e+17,neutral,"On the one hand, George Osborne &amp; Theresa May. On the other, Scott Walker &amp; Donald Trump. Clowns to the left of me, jokers to my right..."
170,6.20660657050903e+17,neutral,WWE announced on their Twitter account that Randy Orton would be facing Sheamus this Sunday at the Battleground PPV #WWE2K16 #Raw
171,6.20662130895815e+17,neutral,Miss Oklahoma wins Miss USA; Trump is the elephant (who was not) in the room: The Miss USA Pageant was held Sun...
172,6.20664357706433e+17,neutral,A girl named Jordan just got crowned Miss USA on Sunday. It was not me in case you were wondering...
173,6.20664591622668e+17,neutral,"So, Miss USA last night, the AL All-Star starting pitcher today. what is going to be tomorrow for Bishop Kelley HS?"
174,6.20667314623676e+17,negative,[someone] George Osborne must be p***ing himself. Talk about unintended consequences. PMQs will be interesting on Wednesday
175,6.20668597346652e+17,positive,Haley Laundrie represented Lake Mills in the Miss USA pageant Sunday. She is the first woman from the county to do so
176,6.2067108438861e+17,neutral,I am looking for to the release of Go Set a Watchman tomorrow by Harper Lee . I am NOT happy with all the spoilers  telling me about  it.
177,6.206712608596991e+17,positive,Meet the new NSA; Major General MT Monguno.... May almighty God give him the wisdom to defeat Boko Haram! Amen
178,6.20671902621696e+17,neutral,Monday Night Raw tonight and we have one thing confirmed... Sheamus takes on Randy Orton at Battleground!
179,6.2067285181361e+17,positive,Go Set a Watchman - the highly anticipated second novel by Harper Lee is in stock and available for pre order today. - Pick up tomorrow.
180,6.20673321043145e+17,negative,"Bumpy road ... George Osborne - ""UK will not help with brigding loan to Greece"" according to The Guardian."
181,6.206736475655329e+17,positive,Randy Orton vs. Sheamus has been added to the #WWEBattleground match card. I am pumped about going to it on Sunday.
182,6.20674642194252e+17,neutral,Randy Orton will face off with Sheamus at #WWEBattleground on Sunday.     
183,6.20675726124171e+17,neutral,"July 17 @ the Prudential Center, Dean Ambrose vs. Seth Rollins World Heavyweight Championship Street Fight. let us go SETH [someone] [someone]"
184,6.20678986411168e+17,positive,[someone] ... AND the 23rd is National Hot Dog Day ;-)
185,6.20680006939742e+17,positive,"Please, please, please come true. I am counting down the hours until Watchman's release."
186,6.20685572760314e+17,positive,We thought it would be a great idea to read the brand new Go Set a Watchman by Harper Lee starting August 1st!
187,6.20694757447176e+17,neutral,"Sunday, during the Q&amp;A segment of the Miss USA pageant Miss Texas (Ylianna Guerra) made such an unapologetically..."
188,6.20695735906886e+17,positive,"Eager to read Go Set a Watchman. Will be out tomorrow, cannot wait to get my hands on it!"
189,6.20697185835991e+17,negative,Got caught up on sat&amp;sun's paper. Pretty upset that the Lexington Herald-Leader put a Go Set a Watchman spoiler on the front page.
190,6.20699094349124e+17,neutral,"Bad Blood is a v catchy song but the lyrics are such a ""omg he sat next to my bff at lunch instead of me"" anthem."
191,6.20701045480534e+17,negative,"Man behind 5th-grade insults in [someone] hot take a ""senior editor"" ... which explains a lot about Rolling Stone"
192,6.2070214325574e+17,positive,I get Harper Lee's new book Go Set a Watchman tomorrow   I have not been this excited about a new book in a long long time
193,6.207036350691169e+17,positive,I just realized that Go Set a Watchman comes out tomorrow!!!
194,6.20704161928217e+17,positive,[someone]: Boko Haram will soon know the 'strength of our collective will' In Sha Allah. May God guide the new Service Chiefs!. Amin
195,6.20705001170694e+17,negative,"The Borno state police commissioner, Aderemi Opadokun, on Monday confirmed fresh attacks by the Boko Haram sect..."
196,6.20709550744838e+17,neutral,"GO SET A WATCHMAN drops tomorrow. ICYMI, I talked to indie bookstores around the country about their preparations"
197,6.2071356217301e+17,neutral,ReelzChannel's broadcast of the Miss USA pageant topped Nielsen Twitter TV ratings Sunday night.  More:...
198,6.207137756629569e+17,positive,"Buy Go Set a Watchman tomorrow guys, it has a big deal"
199,6.20718775877419e+17,positive,Whoa! National Ice Cream Day is in six days?! You may want to pay special attention here and on our Facebook &amp; Instagram accounts on Sunday.
200,6.20721131817988e+17,neutral,"[someone] sorry about that, I did not see it! I am going to peep the article, are you going to buy ""Watchman"" tomorrow? And yes by the way."
201,6.20722338754089e+17,positive,Congratulations [someone] for being first runner up in the Miss USA pageant Sunday!
202,6.2072282187083e+17,neutral,"[someone] Watchman was the 1st draft of Mockingbird, which was then changed beyond recognition. [someone]"
203,6.207331143614871e+17,positive,"#bbcdp Great to see EU Solidarity from George Osborne whose 1st Worry was about the effect of GREEK Crisis on UK Economy, not Poor GREEK Ppl"
204,6.207367712785409e+17,positive,"Tomorrow 7-14-15 the new Harper Lee novel ""Go set a Watchman"" is released !!!"
205,6.2073681210173e+17,positive,"Go Set a Watchman (the sequel to ""To Kill a Mockingbird"") hits the bookshelves tomorrow!!!!! #hype #turnt"
206,6.20737695761838e+17,positive,[someone] I cannot wait to get Watchman tomorrow...more because I want to see her maturation as a writer. Forensic reading.
207,6.20738094237676e+17,positive,"Who else is excited about Go Set a Watchman by Harper Lee, which hits stores this Tuesday? Stop by Barnes &amp; Noble..."
208,6.2073891101123e+17,neutral,EN DIRECT sur #Periscope : I am practicing the rolling stone for wednesday in quebec
209,6.20739696759579e+17,neutral,"Hero, anti-hero: one in the same? Go Set a Watchman out tomorrow. American Masters"
210,6.20744694813688e+17,positive,[someone] so glad I was the grand prize winner to see Zac Brown Band I cannot wait til October :)
211,6.20750648938791e+17,neutral,let us talk about the situation that is arisen between Sheamus and Randy Orton...... We still do not care 3 years after the 1st time.
212,6.20750954032443e+17,neutral,"Go Set a Watchman comes out tomorrow! Do you plan to read it?   I have to reread TKAM first, but then I definitely..."
213,6.20751371294409e+17,positive,One day Dean Ambrose will be WWE CHAMPION and mark April 3 2016 on your calendar #ambroseforWWECHAMPION
214,6.20751745849913e+17,positive,Go Set a Watchman will be here tomorrow with some pants I ordered :')
215,6.2075343270656e+17,neutral,Johnny Lennon is going to ask Paul McCartney and McCartney's right love to be based in Jerusalem for the July 15th Apple time event.
216,6.207570009898391e+17,positive,"it has almost time! Harper Lee's new book ""Go Set a Watchman"" will be on sale at 7 am, Tuesday the 14th! That is..."
217,6.207576134924991e+17,neutral,Was I one of the first or last to notice this... Dean Ambrose new gear number says 060214  June 2nd 14 the day Seth Rollins betrayed  Shield
218,6.207576984563711e+17,positive,"Ok, I remember where I was when Josh Hamilton had the massive 1st round, etc in '08---and hats off to [someone] bcuz that was Epic also!!"
219,6.20758574747263e+17,neutral,Bray has able to escape by hitting Reigns with a lantern. The match with Dean Ambrose may have been scrapped....
220,6.20758950850495e+17,negative,Then you add in the guilt factor. Did Harper Lee really want Watchman published? If her 1st draft has been hijacked I would feel bad reading it.
221,6.20760083450872e+17,positive,Getting my copy of Go Set a Watchman tomorrow morning . . . should be interesting given the comments of the early reviewers.
222,6.20761166688727e+17,positive,[someone] definitely wish we were reading together and enjoying a cup of tea!! [someone] BTW have you read the 1st chapter of Watchman?
223,6.207657470951831e+17,positive,let us celebrate the days leading up to National Ice Cream Day on July 19 by eating ice cream. Then let us have a...
224,6.20768381722075e+17,negative,To all the people who will buy Go Set a Watchman tomorrow:  go buy/read To Kill a Mockingbird instead
225,6.2077178955622e+17,positive,"Best email of the day: Amazon informed me my copy of ""Go Set a Watchman"" will be here TOMORROW! YAY! 2 days earlier to literary heaven!"
