,tweet_id,sentiment,text
60,2.33676168828699e+17,positive,Definitely wish I could catch this tomorrow night. Dare Night: LockDown [someone] at the Gladstone Hotel.
61,2.64167170261516e+17,positive,Dad just said if Obama wins on Tuesday he is moving to Cuba #dontknowwhatyourtalkingbout #butok
62,2.60806244938441e+17,neutral,"""When I am king, Kendrick Lamar & Anna Kendrick will wed and he will be forced to take her name, thereby making him Kendrick Kendrick."""
63,2.57409607423648e+17,positive,Funding received from CoE to organise national seminar on state of youth work in UK 15 & 16 Nov at DMU. Inbox if you can add value to it
64,1.97048860416291e+17,positive,Watching the Kony 2012 video for the 3rd time. This time in adviory.
65,2.59278100196639e+17,positive,Just because the sun is not out does not mean you cannot get your tan on ! Come by Hollywood Tans and check out the specials !!!!
66,2.48965691384943e+17,positive,1st Major League HR for Jose Iglesias extends the Sox lead to 4-1 in the top of the 9th.
67,2.63737807867089e+17,negative,Trey Burke suspended for the men's basketball team's exhibition game tomorrow:
68,2.61166794998428e+17,positive,"""[someone] Jan, I just spoke to Joe Zellner & SMB team, they are fine. We even had two couples who went ahead with their weddings today :)."""
69,2.63432435772052e+17,positive,I love Robert Griffin the 3rd !! :)
70,2.59373916156482e+17,neutral,Several [someone] games with Indy implications Sat. MSU vs Mich and NEB vs NW results may determine a driver in the crowded Legends race.
71,2.49844367097995e+17,positive,Idk bout your Saturday but damn mine was the shit...and I did not even got to Jouvert
72,2.60941359580598e+17,neutral,"""Center Stage with Mark Gordon live Tues. at 7PM (PST) on KXLU Los Angeles, 88.9 FM and"
73,2.49900139236446e+17,neutral,March 8th is International Women's Day.April 1st should be International men's Day where they would brag 24/7 like any other day of the year
74,2.63828483086627e+17,positive,"""[someone] As heartbreaking as Ole Miss was, I can live with it. [someone] put it DOWN, and I cannot wait to see him Saturday! #WPS"""
75,2.6326671375428e+17,positive,[someone] - You know what the holidays alright went hilton hotel with the girls on sat had a laugh and that what about you
76,2.54427164844368e+17,positive,Feeling sick happy I do not have to take the SATs tomorrow
77,1.81145721716736e+17,negative,"""St Pattys is no big deal for me, no fucks are given, but Cinco De Mayo on the other hand .. that is my 2nd bday ."""
78,2.44853909334663e+17,neutral,"""Remember our screening with members from Invisible Children is this Wednesday, September 12th from 7 to 815 pm at Culler Hall 046 for free!"""
79,2.57721212527071e+17,negative,"""[someone] If you are grandmother is your sister, you may be a #Redneck. Sorry, I sounded like Jeff Foxworthy. Please do not block me."""
80,2.55780352755376e+17,negative,"""MT [someone] #Syria, Deir Ezzor: Mohammed Al-Saleh was martyred due to the shelling of the city. Tuesday, 9 October."
81,2.62781258206171e+17,neutral,CME just sent notification they ARE closing equity futures/index markets Monday 8:15a and to reopen 5pm
82,2.6379795265135e+17,positive,"""Chicago Bulls.. :-) And yes, I am watching it.. Dreams to come true.. :-) :-) :-) to make it more sweeter, 2nd"
83,2.42792442573767e+17,positive,2Day in 1999 Mario Lemieux's ownership grp takes over the Penguins. 1st player in modern era to buy the team he played 4.  Le magnifique!
84,2.4120830204486e+17,neutral,"""Please be advised that Round 5 of the Eastern Province Special Stage Rally Championship, scheduled for the 8th of..."
85,2.41098015845274e+17,positive,"""all I want for my birthday, Christmas, Easter, Labor Day, St Patricks Day, Thursday is a big booty hoe"""
86,2.57776970018992e+17,neutral,"""[someone] Marni, how are you? I feel like its been forever. I had my 1st day back at work today after 9 months off. I am stuffed. Xxxx"""
87,2.64001674694246e+17,neutral,"""The sun is shining over the #UoNCareersRoadshow at SB. Fingers crossed for tomorrow at the Exchange Building, JC from 11am!..."""
88,2.43639632535896e+17,neutral,"""Tia Sharp: because of death may never be known- well they would have known it, had they found the body when they first search her house."""
89,1.99739480750555e+17,positive,it is Smash Project's 2nd monthsary today! I think that is reason enough to vote and request to make Endlessly NUMBER ONE today! :)
90,2.54686292045087e+17,positive,[someone] Hi Martina - am at St. Patrick's tomorrow for 10:30 Mass.  Hope to see you then.
91,2.33490936322216e+17,positive,"""Happy Thursday, Day before Friday, International Women's day and happy 3 more days of the Olympics.. yay! xx"""
92,2.53157284925039e+17,positive,cannot wait to see my boy Mitchell fight 15th Dec at excel. Anyone want tickets message me. Ricky burns fighting for title [someone]
93,1.78180524848845e+17,neutral,Dennis Kucinich to Run in the 6th District?
94,2.63913414525583e+17,positive,[someone] haha I shall. (: what are you two doing tomorrow night? Ill try to come up to tempe with a friend or two (:
95,2.58043746262852e+17,neutral,Even like NSN and He is We and Mayday Parade and Hey Monday and The Cab just because it is memories.
96,2.63527684984959e+17,positive,Calling #HU students - If you need a job Nascar Bar and Grill is hiring. Group interviews Wednesday and Thursday at 6pm. Go get that money.
97,2.63138815051444e+17,positive,"""[someone] Cannot wait to catch you guys @ Lost Horizon in 'Cuse on Sunday, back to where I saw you guys for the 1st time ever!"""
98,2.42957726781698e+17,positive,Happy Tuesday. Your batting average is no worse than that of Jose Iglesias. Hopefully that gets you through the day.
99,2.62901069527544e+17,neutral,Photo: nationalpostsports: The buzz: The Steelers shut down Robert Griffin III and the Redskins on Sunday....
100,2.62289694736392e+17,positive,"""[someone] i think you can get them there for 50...the after party at center stage should be cool, Chelsea may have another ticket for sale"""
101,2.37439402882773e+17,positive,[someone] you may not see this but you should follow [someone] she has cool! she is a huge ICONiac you a should follow her and make her day
102,2.49101960328921e+17,neutral,I am going to watch the MTN 8 Final tomorrow at the magnificent Orlando Stadium in Soweto
103,2.64136021917188e+17,negative,Halloween wore me out next on the list Danksgiving on Nov 23 at Big Fish Pub in tempe hit up for slots and info only a couple left
104,2.63851061746479e+17,positive,"""Gibson, Bulls agree to 4-year, $38M extension: Chicago Bulls forward Taj Gibson said Wednesday night he agreed t..."
105,2.30361473849885e+17,positive,OMG!!!!!!! Slaughterhouse is going to be dropping a mixtape with Gangsta Grillz sometime before August 28th!!!!! :D
106,1.74003654238548e+17,positive,"""[someone] Hi, my name is Dayle, abd you are my inspiration ! :) (RT/Follow if you see this?)47"""
107,2.59122713858302e+17,negative,Someone must not be too happy with the hired help in Sewickley: Sidney Crosby's image removed from #pens mobile app cover on Thursday. #nhl
108,1.89276966338298e+17,neutral,[someone] Have you heard any reasoned justification for making James Pattinson 12th man?
109,2.5088710292394e+17,neutral,Live blog: Gingrich wins South Carolina: Newt Gingrich swept to an easy victory Saturday in the South Carolina p...
110,2.4410746942772e+17,negative,[someone] September 22 is a Bastard Bearded Irishmen half way to St. Patty's Day party at Mulligan's. I am going and Erika's going
111,2.63995618421269e+17,positive,"""Excited for the Colts game with my love, [someone] Sunday :)"""
112,2.63335900258394e+17,positive,"""[Picture, Translation] Sina Interview with Hyung Jun ^^video thanks to hyungjunthebest[someone]"
113,2.6404264953788e+17,neutral,I just drank a 5th of vodka dare me to drive? - Marshall
114,2.3229901090234e+17,positive,"""Game V Bolton on the 31st looking forward to it, not played a competitive match in ages!6B5"""
115,2.45564705492582e+17,neutral,tonight is Tanked Tuesday Get completely shitfaced & play battleshots & beer pong while listening to Biggie Smalls it is a vacation tradition
116,2.62476631111778e+17,negative,Renewed fighting rocks Syria: An early morning explosion rocked the flashpoint city of Deir Ezzor on Saturday in...
117,2.63306537064358e+17,neutral,[someone] tweet b4 d chat so it is all gud just wanted to find out if you will be in Abj jan/feb
118,2.49211780314837e+17,neutral,[someone] was supposed to announce.. Rahul Dravid it is.. The great wall in our studio tomorrow.. Add to that Sourav and Nasser..
119,2.52830246779384e+17,negative,"""[someone] maybe 3rd team bro, he is not better than trey Burke from Michigan"""
120,2.17408254978961e+17,neutral,[someone] sorry did not see it in time. Jim will be at Shoeless Joe's funder on Thurs. Interested?
121,2.61265759114768e+17,neutral,[someone] usually go to a mosque in Farmington Hills. But got an exam tomorrow..so not going.
122,2.63019968805892e+17,positive,"""Matta does not know how to view being ranked 4th in the country and 3rd in the Big Ten, except the conference must be really good."""
123,2.07909520071074e+17,positive,"""Given the fact that today is the 8th of March and all over the world we celebrate the International Women's Day,..."
124,1.93607051891589e+17,negative,DTN Cricket: Pattinson may be saved for A tour ahead of Ashes: James Pattinson may not make it to the ODI tour o...
125,2.64017969498169e+17,neutral,Details about NC State's Saturday exhibition against Belmont Abbey. Game will start 30 minutes after football.
126,2.63310080823419e+17,positive,"""This Friday night! Come on out and join us at Tres Amigos Bar and Grill for good food, good music, and just good..."
127,2.25470168380342e+17,negative,#fakta on the 8th of Mar 191 Cao Cao attempted an assassination of Dong Zhuo; an evil tyrant ruling by puppeting the last Emperor of Han.
128,2.12621727006601e+17,positive,[someone] Thanks for following #Econokit - you may like to use #bizikent hashtag and RT/follow other local businesses as per #bizitalk
129,2.46102730400227e+17,negative,"""[someone] Every day from work, Monday had the Paley screening, Tuesday had to run errands, tonight auditions ran late. No break yet. :("""
130,2.42389647173501e+17,neutral,The team may not be playing great ball right now but SS of the future Jose Iglesias is 0-14 since his call up...so there is that! #RedSox
131,1.69609494815457e+17,positive,"""Passionate about CNIS' work, be a rep at Ten Thousand Villages in your hometown on Mar 8 - Victoria Oak Bay 1976 Oak Bay Ave"""
132,2.47712189635498e+17,positive,We are so excited to celebrate International Women's Friendship Month with you! Be there tomorrow in Eleanor Searle at 5:30 PM :)
133,2.6398476773163e+17,neutral,Take a Warm Winter Vacation in Myrtle Beach : Vacations Made ...: Ring in the holiday season at the 31st Annual ...
134,2.63876102865441e+17,positive,Wednesday's NFL notebook: Broncos' Peyton Manning says his injured thumb is OK: The tape did not wrap all the way...
135,2.62264773650022e+17,positive,"""I am not pretty, i am not beautiful, i am as radiant as the sun. -the most purf person ever: Miss Jennifer Lawrence       ~M"""
136,2.58635165528642e+17,neutral,[someone] Which Sunday is Women's Day?? and you get your shirt yet
137,2.62857486720172e+17,neutral,TAIWAN: Tens of thousands of people marched through Taipei on Saturday to push for the legalisation of same-sex...
138,1.88790674433376e+17,positive,Waw.. Good Friday
139,2.18535418738655e+17,neutral,I have not slept this much since Holi in 2nd year college with the 'Bhaang' episode. Cough syrup #win.
140,2.52057183657804e+17,neutral,I may even vote Gingrich as a write-in candidate to send a message about the need for more moon bases and debate hilarity.
141,2.641964708304e+17,neutral,"""Down to the wire in Fresno for #RTTT: teachers union, Supt. Hanson still meeting. Deadline tomorrow. #edreform"""
142,2.35712138583364e+17,negative,WTF! Liu Bei's 2nd wife died! Why the hell Cao Cao so brutal !
143,2.59129265570869e+17,positive,[someone] Will there ever be a season 2 of Terra Nova??  Just finished the 1st season on netflix and LOVED IT!!  I want more :-(
144,2.46398692679115e+17,positive,Los Angeles Galaxy (Official Site) >> Wilhelmsson hopes to make LA debut Friday vs. Rapids
145,2.63310009566392e+17,neutral,Dr. D just told me that she was going to miss me on Friday when I am gone to Hot Springs. #bestteacherever
146,2.22970687118258e+17,neutral,While I am at it Kembreys Bernie is abseiling off Jurys Inn on Sunday for [someone] call in to the office to hear all about it!  155ft!
147,2.40831218864771e+17,neutral,Keen to catch up with the Boks? they will train at Orlando Stadium from 15.00 on Thursday and the session is open to the public
148,2.35172134593384e+17,neutral,I will just go Naked tomorrow
149,2.6421338659267e+17,neutral,[someone] am not you a Cleveland Cavs fan? The Chicago Bulls play them tomorrow.
150,2.6416976497961e+17,negative,"""I am going to the Fair tomorrow. Fuck that, hahaha"""
151,2.40326771948548e+17,neutral,[someone] You going to the Lair tailgate on Saturday?
152,2.45927681672225e+17,neutral,"""Tomorrow, September 13th 8pm-midnight Cafe Asia , link to buy a ticket if you are interested will follow this tweet"""
153,2.64236295172272e+17,neutral,Taiwan court extends ex-leader's jail term - TAIPEI: Taiwan's high court said Friday it has extended ex-leader Chen ...
154,2.61969426889458e+17,positive,"""Sunday's episode of Married to Jonas is about Radio City and the new music, and then Monday, the boys have a big announcement. COINCIDENCE?"""
155,2.63367450744201e+17,positive,CHRISTMAS TOMORROW :D !! who is going trick or treating for Christmas presents & candy cane ?!?!?!?!
156,2.63307551360303e+17,neutral,"""Got your tickets? Christmas Stories Tour with [someone] [someone] Nov 29, Hot Springs, Ar, Crossgate Church! Tickets at [someone]"""
157,2.48723502784475e+17,neutral,"""#redsox Over the Mon Daily Red Sox Links: Jose Iglesias, Ryan Lavarnway, Will Middlebrooks: Right now, the Red S..."
158,2.25234645099348e+17,neutral,"""Meet us on the High Line, NYC, July 31: Raise awareness for BGDL and International Women with Alopecia month."
159,2.6421792472893e+17,positive,Impressed with Siri. Asked to set an alarm for tomorrow at 8 AM. She clarified whether tomorrow meant today since just after midnight.
160,2.63503249758376e+17,positive,"""Saturday Nov 17th, 2012 Q Bar and Grill is the Place to be!  UFC 90's Event with Special Guests:  DJ BOBBY D..."
161,2.07447080585789e+17,positive,Head of highways Jason Russell speaking [someone] event about driving improvements tomorrow at Pride Park
162,2.52576881981944e+17,positive,"""Jason Russell, the man behind Kony 2012, is going to be on Oprah's Next Chapter next Sunday. THIS should be interesting."""
163,2.63817104761946e+17,positive,Got my Chicago Bulls Tickets. do not want to chance it. He may or may not come but I am going. :)
164,2.61639278772232e+17,positive,If Gerald Green does not have the most hops in the league then he definitely is a strong 2nd!!
165,2.61994984952189e+17,neutral,UFO...? over East Village NYC 10-22-2012  from the corner of E 5th St & Ave A I saw a bright orange glowing li...
166,2.64086250925998e+17,neutral,"""((I am grounded from the internet until Monday, so talk to me while I am still at school! -.-))"""
167,2.45621999517438e+17,neutral,What could possibly be going on here tomorrow? #iphone5 #apple #yerbabue  @ Yerba Buena Center for the Arts
168,2.57589573465551e+17,neutral,November 14th Houston Improv GET YOUR TICKETS NOW Houston show is 1 month from today me n my celebrity friends will be in the building
169,2.15329129938174e+17,positive,Ian Bennett is responsible for the majority of my favorite music right now. Thank you. I also think he may have deleted his Twitter.
170,1.94521795464933e+17,neutral,Next quiz is Wednesday at 6:30pm (EST) vote at my personal [ [someone]] for what quiz you want: a quiz on Severus Snape or Remus Lupin?
171,2.58814894361702e+17,positive,"""[someone] Sweden eh? how did that come about? Not yet, SXSW will b n March. When is ur behind coming 2 the U.S.? ;) how is the little 1?"""
172,1.7478939420355e+17,neutral,"""Heavy fighting breaks out near the rebel stronghold of Baba Amr in Homs as Syrian troops begin a ground assault,..."
173,1.74370947405586e+17,neutral,MLB Capsules - AL: Darvish to make Cactus League start March 7
174,2.6403691901132e+17,positive,"""Will make 120pcs of cakepops and 100pcs of chocolate lollies tomorrow, Aja! :)"""
175,2.59095865652818e+17,positive,"""This football discussion is pretty good, [someone] may be right Cam is the Taylor kitsch of football. #fiyastarter"""
176,2.63506599451169e+17,positive,I want to play apples to apples at a Halloween party tomorrow.
177,2.64174123234783e+17,positive,[someone] [someone] do you know when you guys are going to Tempe the 2nd or 3rd week? Have to claim my parking spot!!! Lol
178,2.60976746462073e+17,positive,Excited to be presenting Cloud Computing for SMB's at the Centenary Chamber of commerce on November 6th
179,2.60798039936078e+17,neutral,"""Coatbridge's Ricky Burns will defend his WBO Lightweight title against Liam Walsh in London on December 15, it has been announced today."""
180,1.65009461449208e+17,positive,Not an Arse hater but happy to see them come back from 0-0 down last night v Bolton to win 0-0. Awesome showing with the Terry Henry too.
181,2.63509017639416e+17,negative,"""How did Dylan Quirk not make the Vic 19's. He kept to James Pattinson, Darren Pattinson and Peter Siddle in a 1st grade Grand Final at 15."""
182,2.59265454743364e+17,neutral,"""Cameron says the UK is prepared to veto the EU budget: (AGI) Brussels, Oct 19 - David Cameron said the UK is pre..."
183,2.55525306159469e+17,positive,cannot wait until the DLC for ME3 comes out tomorrow. :-)
184,2.598383638871e+17,positive,Only at ICS does everyone tweet about their homework productivity on a Saturday...holla at the good students #icsprobs
185,2.63682806264259e+17,positive,Lucky Break in Tempe to host Beer Wars II: Arizona vs. Oregon:  Arizona State has its work cut out for it in Sat...
186,2.6096582951084e+17,positive,"""As someone who hates the iPhone, I would love to know what the people at Apple thought when they 1st watched Samsung's BRILLIANT Galaxy III ad."""
187,2.49064529374372e+17,positive,[someone] [He smiled] It depends what type of books you like to read. I like James Pattinson. They may not have those here..
188,2.55251156878643e+17,neutral,"""[someone] FYI: If you want some cool baseball facts, see Neil DeGrasse Tyson, astrophysicist [someone]  The tweets were posted July 10th"""
189,2.61454444019974e+17,neutral,"""LG may update the Optimus 2X to ICS after all, releases source code: The saga of the elusive ICS update for the ..."
190,2.56726415284769e+17,negative,My Mrs was arrested 4 streaking at Crufts. The Judge gave her 2nd place for her puppies but said her Afghan could do with a trim !!!!
191,2.62070783411638e+17,neutral,"""Tomorrow night.... 10pm-2 in the morning... Armin Van Buuren, Laidback Luke and then Calvin Harris to end it..... BOUTS TA POP SOME ILLIES"""
192,2.5852669895653e+17,positive,#ChrisFanatics unite! Be at the Smart Araneta Coliseum on Oct 27 for the #ArtistaAcademy Grand Finals! #TeamChris [someone]
193,2.25033272181277e+17,positive,"""Some good stuff going down in Gregory Gym. 2nd place tasted terrible, ready to have that GOLD around my neck! #goforgold"""
194,2.59742833810997e+17,positive,"""[someone] right you are, they could end up picking sidney crosby 1st rou... wait a second, that already happened"""
195,2.39306698903396e+17,neutral,National Women's Day on 25 Aug. but it is also a date where UMNO Kaum Ibu was formed. So is it a date for all women or for UMNO #Wanita?
196,2.35112576101515e+17,neutral,Watch #Tunisia Live's live stream of the #August13 march on National Women's Day in downtown #Tunis:
197,2.62836186203173e+17,neutral,Broncos beat Saints during Sunday Night Football: Broncos won 34 to 14 over the New Orleans Saints on Sunday Night...
198,2.47736704281223e+17,positive,"""Not only is it Halfway to St. Patty's day, but its also Monday Night Football on the Paddy'O. We hope to see..."
199,2.64132415843357e+17,neutral,Daylight is falling to the 10 hr mark near US/Canada border
200,2.62922727915147e+17,positive,Lionel Messi picks up Golden Boot as top scorer: Barcelona striker Lionel Messi was presented Monday with his se...
201,2.63556796004856e+17,positive,News: Pudsey pays a visit! - IF YOU went down to Cascades on Saturday you would be sure of a big surprise.
202,2.5949815961985e+17,neutral,At the 13th International Hispanic Awards in Indian Wells.
203,2.52075560682013e+17,neutral,it is Game Day Saturday at Island Wing Co.: $2 Domestic Bottles (all Day)!  See it here -
204,2.5460036449665e+17,neutral,Highlights of the Seaholm at Lahser football game will be on tomorrow morning at 11:30am on the CW50 Detroit
205,2.59415061678928e+17,neutral,"""Via DPN: #Syria, Deir Ezzor: Female martyr of the cemetery massacre. Friday, 19 October."
206,2.46365394531648e+17,neutral,We will have to think about continuing in UPA: Mamata: Chief Minister will take to the streets on Saturday seeking...
207,2.64175386143908e+17,neutral,[someone] [someone] I think Colton's going hunting all day Sunday. Hit him up I should be here all day
208,1.97328259137016e+17,positive,"""Happy May Day Folks! Be it celebrating the spring day of the yearly cycle, or singing Billy Bragg and talking about IWD, Have a Great Day!"""
209,1.73976882000314e+17,positive,The #Oscar for the best documentary short goes to Daniel Junge and Sharmeen Obaid-Chinoy for Saving Face
210,2.56492927407239e+17,positive,"""HELP STOP KONY he is not dead! Washington, D.C. on November 17 please go and help get the president to get Kony go to there website! #kony!"""
211,2.63897121302929e+17,positive,[someone] i was jst going to tweet... Yknow you are in SB when its 12 and you are still walking down DP with 2 midterms on Friday! LOL!!
212,2.63042546471674e+17,negative,Awkward when Marni in Halloweentown  completely changes people between the 3rd and 4th movie #imsickandnothingison
213,2.611096269998e+17,neutral,[someone] [someone] Is Wednesday normally Cascades help day? I might want to make a trip at some point before January 21st.
214,1.97495345100505e+17,neutral,#hamont Council of Can chair Maude Barlow hits road to speak on protecting the Great Lakes; 8-city tour will see her in Ham May 16
215,2.63072011083985e+17,positive,"""It would make my day tomorrow if I could get a picture with Chane Behanan , Peyton Siva , Gorgui , or Angel Nunez . Or even Mangok ."""
216,2.55869591077655e+17,neutral,The game is tomorrow at 9 @ Gregory Gym.. I will buy you a Snickers.
217,2.61328176846889e+17,negative,omg jonghyun is following his hyung by giving me 2nd hand embarrassment feels. XD what are you cnblue dorks.
218,2.64180389126484e+17,positive,[someone] I miss you too omg we should go to the fair next friday
219,2.63731830044361e+17,neutral,[someone] Yo! See you in Helsinki (again :P) December 14th yeeey~ last time you were here with Dio ^^'
220,2.63994754017157e+17,negative,Turn's out Apple's snarky statement about Samsung is not quite what the judge had in mind:
221,2.6423473172029e+17,positive,[someone] Tell you at our Friday lunch<3 Sorry for the late reply but yes we can eat somewhere on Marshall tomorrow haha :D
222,2.25194268011135e+17,positive,wish you happy Holi - 08 March: PUTHUMUGANGAL THEVAI ...: Information about Science & Technology Course...
